future_id,primary_id,14_L,19_L,43_L,51_L,9_L,49_L,52_L,5_L,47_L,32_L,28_L,59_L,57_L,40_L,55_L,7_L,45_L,2_L,23_L,20_L,35_L,27_L,42_L,36_L,29_L,50_L,58_L,60_X,12_L,30_L,13_L,3_L,8_L,15_L,53_L,16_L,54_L,25_L,21_L,38_L,4_L,10_L,26_L,31_L,48_L,61_X,11_L,41_L,18_L,37_L,1_L,46_L,56_L,33_L,22_L,34_L,39_L,44_L,24_L,17_L,6_L,emission_total
146,370516,0.608731781863034,0.567785491354966,0.5698072427000472,0.3292147950467023,0.9096032194896696,0.031023497763272,0.3013515097882811,0.2734336292770576,0.0924893090898192,0.913589476417569,0.7223909696195973,0.3207492913574825,0.9578924950616072,0.9037552031104212,0.6599375137168018,0.1196913788370883,0.8834743615977223,0.4743909397985351,0.9792999938517424,0.3692747605474198,0.2686361546141698,0.9429793500923792,0.7532984879639006,0.800667141220613,0.3416193595789353,0.9169589941586004,0.5884232246384385,0.3888116980194048,0.0606964599286768,0.7799028324139539,0.8607731073754998,0.5335413191875453,0.4890714556585818,0.4219388012823276,0.8293440275628478,0.4929539228943949,0.433210059198214,0.6437772960316219,0.3596742990847734,0.0999276846889057,0.9222798941763268,0.7894297633854864,0.1621713979396497,0.7807831115638717,0.9277707277773064,0.5653306412186547,0.7934769501318161,0.9004002660906237,0.959215010146696,0.6442183597593413,0.4300896386876462,0.3894760181344934,0.2065995980423145,0.4047730705911201,0.2280282083451909,0.9648521293595834,0.1001006861153439,0.6045871406733552,0.6524305759568587,0.6752646783170841,0.8301479413682508,10709.489989555936
147,370517,0.8577094939672161,0.8129263510860507,0.2183645917952161,0.6663933974931742,0.2263974139621493,0.2400780372355865,0.8793204958832713,0.7720848235986781,0.3353357700431209,0.2159962194777439,0.2722412542292791,0.5973498663565978,0.5512727630461473,0.9021853501034912,0.1097978091544974,0.3508074610307836,0.3380038454592965,0.1529085547881526,0.4831603309885299,0.4996077177927983,0.8091787714967826,0.7487102330911206,0.0432589334593602,0.4969396713774974,0.6283160838267483,0.3088054225295767,0.4942335762907191,0.4330618116842869,0.1233960376297029,0.8081684720120307,0.0896772977893757,0.7922388521120765,0.204551719608544,0.7580450169149768,0.4582404407384332,0.1568048900063106,0.5276021725869883,0.7627911075703615,0.8954485684471964,0.8467609798628015,0.3974332542301141,0.7163978543387028,0.1733774122109768,0.6219365791615598,0.7517043426664108,0.6860036592592268,0.7277998701842231,0.9179316293752672,0.1816052550633041,0.8336671187419781,0.2239460039182058,0.1900524256910957,0.9158107289043405,0.0723095153944114,0.1241983145407353,0.6116969760832569,0.0133286254898568,0.6612534253807122,0.0174499613760767,0.3749062618769301,0.4094112770581616,11458.478059097633
148,370518,0.5926208298413771,0.6211954580104317,0.947410158636419,0.6127603045877424,0.0288215385816027,0.8981351576050695,0.5008007119941779,0.0820236425355315,0.3821450522983474,0.8359512776539112,0.7116879609389519,0.7770285307578861,0.3671911673966367,0.2487979150184332,0.1827728763468352,0.8705602508460571,0.195803790802897,0.2243092802124794,0.4423401610360921,0.4832219555379299,0.095373529306514,0.9877053532717266,0.7035617614766576,0.3264984604935478,0.9310068885526094,0.3706856562627555,0.1904248680228993,0.0559512520009337,0.0799580457622744,0.4377254654065046,0.0657689026384263,0.3041050420303883,0.917541428715679,0.9627862818552552,0.6405702162457817,0.3827892326253758,0.7476736955870973,0.275015782732285,0.1091273209483921,0.8611999434017541,0.37512067724854,0.4319354138686206,0.687882692859381,0.8907000222741102,0.6202535622503454,0.9245557612521842,0.5120228849321317,0.1617522261304535,0.7447044485377929,0.2570227554079919,0.0238683949609788,0.0958263954280405,0.2361044347586088,0.4625406406666933,0.9987213076379714,0.9106295474583328,0.8310498854665423,0.0098073025736195,0.2973669908968511,0.0778272260443367,0.0481932637229841,10327.5334993524
149,370519,0.3410174429529,0.8199381502921328,0.3017297261309342,0.0653106932961025,0.1700205416403997,0.0964387240785464,0.6086707509587574,0.5854973385716664,0.155868194011327,0.9927216629010056,0.9003831214146268,0.5494208303527895,0.8593330148960296,0.5561980829486457,0.2267144770075488,0.6135917230977982,0.5918422499911142,0.2393101950857486,0.1616293243247798,0.6697328650036046,0.2392995515141382,0.8423317461705067,0.6457370452552628,0.2462776769432826,0.4802406399167218,0.5434147527804889,0.6169733151319097,0.5736375535224046,0.5476765137430318,0.5613867516092407,0.6609556376256698,0.5647979872577491,0.6424010780795508,0.1249289269403414,0.0940170571296395,0.0584805736781605,0.3993524003193662,0.2743416402640942,0.0385760553589958,0.1942069469771647,0.3456929511860799,0.4696289044668829,0.8324388598722532,0.7793052487516196,0.8069937466810396,0.8492251034490625,0.0564577984800195,0.1208394575073129,0.2820864259595571,0.5576256411825093,0.1500257804644601,0.2431333677950185,0.2424711176304005,0.467796407150937,0.9137911510760838,0.4579379889245529,0.133575832632768,0.1449288373645717,0.2216968463884602,0.2534393366690721,0.5321686653750981,12468.789851127793
150,370520,0.7455775185637457,0.5451193995710311,0.5553869708687953,0.0977546020060408,0.4642661287721912,0.2764406306178401,0.7753481521598803,0.8457626819302112,0.8757840947918453,0.670553878891159,0.0919602306207983,0.619578684488302,0.2517375070738397,0.6493556181403506,0.4582844531580303,0.5680094449798364,0.7049828178291686,0.0874087805844678,0.1457011374913231,0.7046275764944001,0.8768288407601396,0.9039398434195338,0.5292298611127403,0.6399847175067597,0.2349737215831306,0.7962350123430164,0.8082606903142425,0.7394745783973193,0.1691211488604521,0.4343746746511828,0.8776836550165394,0.0331509168020298,0.8470160119922064,0.8968011892697004,0.6080737324786623,0.2979401116567596,0.8446050730236959,0.9744200204520757,0.7687452775614768,0.3875581380588475,0.2821458547545013,0.7197358302464754,0.9750883668553328,0.036222820204706,0.4367213646670106,0.2241728598955963,0.1651890226612677,0.4701448776484591,0.8313003082122358,0.5434653231757257,0.6216611879066639,0.1499997478287697,0.8042764082863302,0.6236926742067525,0.4189327715628733,0.9038591756158671,0.2134506094270954,0.8508278142477107,0.4941389421067068,0.9963150629906016,0.5296428903138941,11150.486977799306
151,370521,0.6366219750889481,0.5179533491232243,0.5242452279491596,0.1399326369044034,0.7971276054051744,0.4033807261608736,0.243744761125725,0.4773782708569222,0.6745104289799302,0.5705497780653391,0.2227650833298203,0.6201199273789779,0.8248189780450988,0.5937347566665213,0.975035444189848,0.7752317480105572,0.2352423912488694,0.0160459637773916,0.6511774876727909,0.7580335591766336,0.1403688583725399,0.3976383952113868,0.3557301600495426,0.7484299112887673,0.5491619739376825,0.7689347905032072,0.9738487276183024,0.9314385938887012,0.9078074361907216,0.8492643768778121,0.7640553446381817,0.3170458349674389,0.104005097510024,0.9379902682096436,0.2231490102264205,0.7533659093419591,0.2097781078504496,0.2076905548208435,0.4476373785199811,0.16936852830981,0.3736453154653445,0.7317900796877206,0.2411414551770822,0.914657269877466,0.9680147674711695,0.3582927365609932,0.0063892377973205,0.4595678850856725,0.7206013383935157,0.8856175947797684,0.9291901392487631,0.9877989009977476,0.3531610772709326,0.7327446758558759,0.0099227974900928,0.4667033218262594,0.8842412258086495,0.4616266593998061,0.0153580604548276,0.2053210886267006,0.6750022707406478,11796.150555547447
152,370522,0.8721850273902596,0.4846191070757648,0.1645120444192915,0.7076897818980746,0.3510561954850011,0.2478571129626849,0.5975358883684361,0.6674558664382264,0.0577031706640291,0.0342156226056754,0.2673174195803958,0.5140918202428016,0.9490493724255384,0.3490301811306068,0.8994467572178261,0.9020767131162748,0.8249771702887589,0.3520475178220144,0.7220592207730713,0.9522505096650984,0.5014708001437304,0.6485448783910042,0.7961863188175048,0.4707060453849645,0.3525087892398508,0.113590691415262,0.1341915618577803,0.2875025867238228,0.8785664753561843,0.022648512029703,0.7336351673886008,0.6852632482789814,0.0149997363890508,0.6562376512534019,0.6046785006152576,0.4442546816095067,0.0294375217903185,0.0563771465343992,0.5675119739466559,0.3472718098234128,0.8965879025328896,0.937879575648922,0.3314661228974611,0.6181370863377271,0.7816014596047521,0.3004910714108998,0.0007733825819655,0.4082792271990902,0.6487080048689542,0.0987908492866359,0.0643202654006886,0.9465511466308476,0.7370994355314888,0.8418104796279688,0.0453573607849078,0.4280973753982622,0.7978691529308845,0.4862928784326987,0.5106964293551947,0.2556064150805194,0.8750421412039087,11676.699274172392
153,370523,0.7774096738029211,0.9592089775484708,0.1231288283416641,0.1179468765036967,0.1814429192227618,0.4568075187213009,0.349479257224213,0.1221428869906396,0.8832521422897169,0.5493231657971615,0.2278555300891023,0.955449335279236,0.8945058190881452,0.5585704809084349,0.3686984233663977,0.8434638593696463,0.9231941239602176,0.7137007216077292,0.4689566965731465,0.7805243451308047,0.1479604768099121,0.3220909484422432,0.0543965865628048,0.0537956087484195,0.383900235187201,0.0012941358640038,0.504679550721481,0.1037826264320942,0.4511982915751803,0.2544452988674233,0.6020876754610369,0.6007540008953729,0.6921430841685378,0.4515761853085926,0.873412931769614,0.4247396144863549,0.4561550845600147,0.6678383350736202,0.8549339774600835,0.3737552202034352,0.7554179990322951,0.7327216682892744,0.4516163197864578,0.0197157785804047,0.3229718552852108,0.8257445310858728,0.7312702675658368,0.2263747769898742,0.6725798248257078,0.8328089136567527,0.5348584819093193,0.3840457695372094,0.5616044647057931,0.5657635186958623,0.5045593598390586,0.4639392148649874,0.0435969423665824,0.8982563631139223,0.6104890403801074,0.1489061226671282,0.932833402973685,12402.3768979847
154,370524,0.1721029284579161,0.8724093316520589,0.1795080977536073,0.7940190610394308,0.853729879888814,0.5417651412105429,0.3887674142247902,0.3981794249888628,0.3094138777715067,0.9473673929078388,0.4925948954693168,0.2783343811563806,0.8881880312813027,0.0957294966683427,0.4647908345910453,0.3887414782659575,0.0989518897373344,0.4569887161164029,0.0790197571105399,0.3326454130900448,0.4715556020769375,0.8661323920059102,0.9579744412633132,0.0422023566617955,0.4093006005537488,0.2615349729056114,0.2883660861462987,0.6035109829980385,0.0194816130572539,0.3172181296970475,0.8401791064459655,0.7942077466355155,0.8577180973839796,0.2000617687550166,0.1959308462525695,0.3582746311437549,0.7107991431839563,0.5115196177724812,0.118104368182615,0.2309478573804904,0.7685678702802176,0.6200878518684144,0.6270854498609731,0.4183276311312387,0.4460575267231785,0.5621811574764927,0.5407641944223551,0.9203494615628436,0.5399063648434987,0.709517567902963,0.756539026518989,0.8362356075956922,0.8881121473551965,0.9493680656937992,0.570051987711071,0.5652896969818741,0.3659255862020291,0.4341027288366332,0.1416703115629307,0.4474653158320537,0.1744287686639453,11269.035035689853
155,370525,0.727700264835221,0.9450201744156682,0.3458430558133526,0.3103568880120814,0.0418458142917481,0.4330800938690468,0.9512675136725308,0.4648808740788561,0.8474609949206762,0.8344268075035971,0.6266291412059872,0.9886525570029208,0.5143270601012528,0.9711054563659042,0.0784899093495117,0.0098578207132116,0.5861422419878355,0.0199821672010951,0.576134350586384,0.4729948894183534,0.5517822233119445,0.0699306606681247,0.5284051630388965,0.0362854219465731,0.2608399731764896,0.8633660332409688,0.469539163441826,0.7746777208444462,0.5504274537358107,0.905216487770554,0.3388114502179515,0.797396890269721,0.9395425808392572,0.91786729014926,0.2184934412616566,0.0062795941808467,0.5522315200224456,0.6727953855278312,0.9969673501509986,0.6360802056284056,0.9850197168599056,0.2854102829725769,0.0194918518843641,0.5213310823997936,0.3097819551891032,0.7626420538414151,0.4193208754691738,0.1277146013660939,0.1451948737578071,0.7729530506981303,0.4510333101413653,0.0554077050466109,0.2928512115837204,0.2989850791394942,0.8883616869924987,0.6748209944783315,0.4451282437161893,0.1791673847494009,0.5905973648764786,0.0827639935842823,0.7306762469642036,12125.528085610265
156,370526,0.7836345645244391,0.2802966864106807,0.1751203972499149,0.9480841686671242,0.0072657819332542,0.0894779553333334,0.0118877805544206,0.8008920264356809,0.4167035081283289,0.0720662312311458,0.3552567138918248,0.215339418581986,0.2798316839065887,0.3922886903397184,0.9663520118254616,0.2134851311835783,0.1492762910642751,0.0373881150599699,0.8487765335757925,0.5301999574389382,0.8284678510158371,0.9465312810974164,0.1719578248456295,0.4937255605072566,0.1194457441465516,0.1032106591906784,0.2445008546280888,0.7750112778226084,0.1934098251284647,0.3229040496653121,0.9703714253692804,0.6428303495828654,0.0631357186424382,0.8974955891045275,0.9393956504695654,0.5974318419105912,0.0426046810612733,0.5237955222931083,0.2812527563566994,0.8940104977722995,0.7510538837954891,0.820517738328484,0.0406730529342888,0.7149532627199101,0.8596056486808308,0.9771791472064858,0.6746791137240469,0.9797430578595592,0.5159983954718023,0.511718198325415,0.4891891669524715,0.6470263317821398,0.37450663174266,0.7189821829066038,0.3952640760838984,0.5426124017712788,0.0209948149557881,0.919798730280006,0.1330130305134157,0.1060305101816972,0.3268337241406608,11917.2818615337
157,370527,0.1132612329280736,0.10591529965955,0.8519906945642929,0.6159237014316957,0.8607097689632821,0.0839829423636572,0.1460401194928379,0.3122724680164841,0.2166219111492476,0.6627129578309132,0.4231163271257638,0.4631950080439611,0.6010176715476978,0.6693720619939769,0.4718732796673912,0.3746912449862947,0.7539347465192342,0.8018857225504057,0.2053318265587309,0.3098219668249992,0.5173391499256219,0.7096068819728695,0.329104189725652,0.6648056900580528,0.5411817996913082,0.6967063215218788,0.0722036001151091,0.93958028389448,0.2374290594498342,0.6400369601227457,0.7507812671177831,0.5143332051732794,0.1492876064385539,0.4828246028413573,0.3695576717408539,0.915639128257221,0.6356221488070471,0.9812661171289286,0.0541241562186555,0.4662401808035257,0.32842055529301,0.5702112483021445,0.6603531519317105,0.6713651056537792,0.9132596601632892,0.8087549532817346,0.3895925522785938,0.6998206884831837,0.0848028447105475,0.7056806587509415,0.6677692467349803,0.8968973113815522,0.0634513724911128,0.2545915296726465,0.990628498387405,0.8132455688037531,0.686670980035158,0.0453983782597038,0.6505346448314763,0.301223797089967,0.2494053282373568,12180.125996165005
158,370528,0.6117814700332067,0.1408719319293385,0.3256594173753414,0.0137339464304074,0.9042966082523533,0.2071984024159381,0.6618462046606159,0.27558848576438,0.1134932598751538,0.7889535238252077,0.0432146115762775,0.7968340849056204,0.9031919197635296,0.6347057571072084,0.6976819349027893,0.509275028441022,0.8777375298623038,0.6166144921519442,0.9711226992862584,0.0330318394470783,0.7864003778736017,0.613726779938719,0.3351850086961953,0.9000545300760285,0.8286235220453799,0.5918606112587148,0.319739265339283,0.95961433559274,0.2359227792368445,0.7344879798139099,0.7040318241931969,0.6082747807377439,0.4849985020526812,0.3678560576013324,0.7495916272164818,0.6955302285468516,0.3125575495940053,0.9837497981159212,0.3764532222345353,0.7209683541082702,0.3585888579654775,0.1282780099210008,0.3575005328373242,0.4346349356056006,0.1491159388951251,0.95893398564406,0.9783156215362704,0.1000557506242691,0.8274862403895996,0.6728627020861987,0.5436049227151578,0.6027525920787463,0.6729430822529157,0.7888792043841895,0.408214056237606,0.5053944754464795,0.1041950784328748,0.0860165881408522,0.712295733601257,0.1698985617089507,0.8036437047412244,12718.141310587842
159,370529,0.5787771234418121,0.3498082309648762,0.8084433811748207,0.2712486146399394,0.0210121081663279,0.4602446192386936,0.9453503485437456,0.5674430578594601,0.2000889187076963,0.181519784668472,0.9303759457412965,0.9726114868874493,0.1632966953277026,0.7092272305408704,0.932623737828542,0.5742164442097727,0.5574315432811542,0.5284047305984031,0.4634254867066454,0.2450444691600251,0.2236827805910168,0.7966697274371939,0.8432729912023723,0.7339602071910796,0.1829373512611934,0.7255418209156648,0.449218265398032,0.4435682553362969,0.9957883982076864,0.0638671007239374,0.2517708567492964,0.0698175399331553,0.0878244644991258,0.7779899151833534,0.4393196112195142,0.0471404751097733,0.2271099869210256,0.4885227762520754,0.5783414223629958,0.186552700437949,0.0495075303461399,0.0022139956702368,0.2818743144872982,0.6504579730643275,0.2664026454182247,0.9522837150954642,0.8664702649093391,0.549292683299778,0.4413137008433666,0.0789608240943287,0.653429602769669,0.5660774228599126,0.7634923954477291,0.9404572449835374,0.6528614788595213,0.1514825596123208,0.2588314007409963,0.5664103314760089,0.6235149998833326,0.4953427318822208,0.7563341632259223,13439.52376509724
160,370530,0.2204628789910846,0.2249765755957093,0.1298323299029204,0.2337666804561692,0.6308792225737478,0.755263921305595,0.4592621552722168,0.6447643245983041,0.0324060477724177,0.5272671120082019,0.8412652724346303,0.3845416468047173,0.5650967212739346,0.0565141136629851,0.6848810498188689,0.5648757586012403,0.9655116611925356,0.1676950914890215,0.8875388966382567,0.909445740990677,0.3997143211624868,0.543743968082912,0.6558956111762145,0.0031051234722693,0.9998781871973524,0.4983973271334131,0.9373182877829388,0.2499251634368332,0.5643147365400585,0.2290085647401824,0.074044042659065,0.6252818821643699,0.3540436231406502,0.6288794856564003,0.8166163954915804,0.6611203418790478,0.832323605592011,0.2955745195846875,0.6547300129989453,0.902375784702449,0.133033201344968,0.0721779021377968,0.3038519006084307,0.3873330031511819,0.230409402735923,0.4890582605137309,0.6208128115497301,0.2940404901504743,0.1653719876524504,0.3334915112202642,0.8259229743380512,0.829072554960994,0.611392254408995,0.562281093320846,0.6458121382239307,0.1388917784037402,0.5451695844879061,0.6258104881696089,0.2715459415949596,0.918441699728701,0.2064235462411416,13439.772150145873
161,370531,0.7059166550534729,0.1184773900898802,0.9384945046958284,0.6597347008814246,0.6012209548922355,0.5804905746009982,0.4012897665279478,0.0501092156486927,0.5964109455554895,0.686290941408801,0.960755825485062,0.8613186285743488,0.2595611290610333,0.7836948363391852,0.3897376538770868,0.2223362054229633,0.6998465176618451,0.5197083585994798,0.3335416248748072,0.1319421082358097,0.4631535095636322,0.0121622337719917,0.4772783962561532,0.9289294862485438,0.625424521928423,0.6452890195886416,0.9534201683209388,0.9231229638571458,0.3006408198818058,0.0993618742338337,0.2001567654096762,0.669793453707225,0.5306027234914997,0.5905058342093612,0.106096357361721,0.8223158302108806,0.278098423469432,0.4132995035305048,0.8444100694627148,0.9708645582497591,0.8821944126768642,0.8036548732643599,0.9539019562994802,0.5433728684215015,0.6743497556863208,0.1190678090899849,0.1677526018677119,0.0232719271544208,0.7354603655345536,0.4574739135227333,0.7770879790590626,0.5409616721342447,0.8982565317317638,0.6856066566399558,0.3511962443899817,0.9431830713008268,0.102917821689995,0.0546302154683163,0.284282239812258,0.3469302973151382,0.793757040009137,12422.06495531429
162,370532,0.0117605582742811,0.7033153218553513,0.8203797946450062,0.2371403041864194,0.7764404323965516,0.1114203425308781,0.0808764765913074,0.2571708414158891,0.6479295381456145,0.4773695801383797,0.7348441355795249,0.8457249910897597,0.0118755494484573,0.0821030310159301,0.7489620797089752,0.5414512781000606,0.3658842586532976,0.012933058349647,0.8139055920238939,0.7014201894077677,0.222692695384659,0.0760713296746077,0.3747783947888526,0.2871529875168561,0.1303028427918123,0.9074884248934364,0.2416946224567114,0.2600848969290103,0.9999353210590126,0.4785742964982787,0.7443061714813435,0.5594676386290668,0.951103866828896,0.9276919188193976,0.3796515942193977,0.6343304406434505,0.5286057025944674,0.9662785781532816,0.5014161638779465,0.5355700284937253,0.850083245254138,0.1732941890699058,0.0755460281042435,0.8604093387864219,0.6245491621449516,0.8988857305581744,0.8354623863199827,0.4254700438927217,0.9534889198439056,0.4479167895729818,0.0711660071399764,0.788375078415925,0.421028046637929,0.0687472027693656,0.3182310778151982,0.609752340608367,0.1441615687192528,0.5898917431521037,0.4687490902353334,0.0647892697632553,0.4779939625258005,11876.881006463866
163,370533,0.2453875919115193,0.0214835919065645,0.5988904702472303,0.3124759393445341,0.6800618794495488,0.1599925348048763,0.632825825234801,0.7799549303148035,0.7155444866496953,0.5789029016579974,0.7559525500761038,0.003091772334821,0.114576214761231,0.3011445834316433,0.7266044355900071,0.729451821821729,0.476906251294754,0.4501202346825937,0.9978478734000154,0.9745870134918532,0.9813890732865352,0.934113224206443,0.8699976063170733,0.7789041140724101,0.3651203749411103,0.51854049675651,0.1481664461404263,0.5337299506476938,0.076385769698823,0.8892121130642175,0.869194798093894,0.913987517723043,0.702598345527094,0.9602892481086948,0.5620391639613769,0.2644457755052913,0.6404152592805884,0.595958413142456,0.5396608363679839,0.0408705523786297,0.6322766908879472,0.2350642151577996,0.1126444402610639,0.8769577577481616,0.8295718574200741,0.2295734085260394,0.4162022911776576,0.7267872587386477,0.9983721966905676,0.3511962991253039,0.7712175344898096,0.8089045826084322,0.9665356894301492,0.3764399210274071,0.8727220230739887,0.1251771279000345,0.6760888600055707,0.0890898575568383,0.3702656708082285,0.4538504473461952,0.3505299249723466,12201.930745951426
164,370534,0.5275028444267577,0.732324800465213,0.1161390594236645,0.858014577086099,0.7807432240064387,0.9230864472298672,0.6741012208798014,0.5486338446345003,0.3461337307801224,0.2253104145394678,0.1014879986622651,0.0822985328688015,0.8473567330752092,0.6717211914951426,0.7204034275387537,0.6650826440912123,0.9723588618366577,0.7405463647800322,0.3594561324465069,0.4336522820032811,0.0446793466283283,0.2786896623678427,0.0095076600928541,0.7325275343361896,0.1986417852809987,0.0672387725615265,0.36233991921451,0.7001933538266323,0.4379357707630872,0.1599924952427956,0.4911717292637488,0.8970205140123343,0.5586526794508603,0.106073095482868,0.2509155968192778,0.2909031535864727,0.7853119360795956,0.9679373077668512,0.2359029540105307,0.0434032615135778,0.3194842108735113,0.3329468134540185,0.68360579960327,0.9694882963173148,0.7485836329996922,0.3804563786113206,0.9709845614639308,0.8000755289582158,0.9625122849172792,0.2405943690330767,0.2389924433973532,0.629926445032782,0.2851424323841813,0.4088205734518434,0.6893711522699001,0.7096585654297722,0.3121506931444693,0.1221718508799255,0.6077890072496384,0.4615230303823627,0.983359994985208,12303.681783515516
165,370535,0.9775271024788827,0.3659176954880101,0.2526502226450408,0.0461838192234401,0.2521186075397523,0.0002849744264377,0.2050737666860643,0.2562069645930203,0.4585454370770401,0.8169504169106739,0.3993840062840725,0.337964977132477,0.1992690463450072,0.386371003065832,0.2750213351302363,0.0686816716472317,0.1643611453467573,0.1186208503253812,0.5434170508844892,0.3685304867881294,0.9495207414273376,0.2684208771071029,0.9584150244435956,0.6445101195955484,0.1920016637249725,0.697279209502507,0.0403664648721752,0.9643559646893164,0.3261163945393028,0.9364618173837734,0.2401847769053849,0.6232582238965919,0.8620861013854281,0.6199113398123678,0.0039771363640105,0.2983509240648707,0.5770380680953546,0.4305121558521639,0.4888566543146859,0.3906372517817478,0.4041851184192638,0.3142763734155188,0.9325375044204434,0.9945411933699816,0.1811397156378281,0.1856524518598278,0.6887516424179003,0.0126263037579522,0.3898982970892141,0.4401967172732133,0.2571218691908045,0.1170107955729624,0.6281098278731237,0.9783042165128132,0.6102489749532528,0.983440483200165,0.5122141954506609,0.8386987964304544,0.5960827968670965,0.0108009454610489,0.3244044506475807,12202.526594528556
166,370536,0.921669447353498,0.5314530880063686,0.8210735210550695,0.6919940771081934,0.9656152444810532,0.8630150809149582,0.3918898186038581,0.0535763708770865,0.6367404060469617,0.1179513591417769,0.0335594233109887,0.3625198427417547,0.8627556007683168,0.7727418451784606,0.983778655640932,0.5025280747421869,0.3182610361675109,0.520505033854363,0.8111046715071925,0.4151709405263223,0.8225659298982146,0.3232400832842815,0.0144705534057742,0.1585184470927874,0.0955120997377924,0.0278741467127479,0.0655480313267543,0.6041773623407745,0.0267930792042006,0.833660329151992,0.8437982908472436,0.4059979941975336,0.0911405762228586,0.9000669253571725,0.600177037493115,0.1515415536997413,0.351453313689465,0.3703106539721814,0.7371174065288232,0.7918687973369104,0.6034731093724682,0.2826261224293584,0.4768848780660155,0.2069316425858754,0.226506943391455,0.4790466133189423,0.3998769175702106,0.4074692329437538,0.6672717578931022,0.0808447845511595,0.5080253850064254,0.9639400090105616,0.6587424177183393,0.7017609432531426,0.1728165050629705,0.8902867801820464,0.7234327840957956,0.0465909266589099,0.445964866755351,0.8071520412141991,0.3487105441873859,12807.719698761939
167,370537,0.2564753533016384,0.6236783625481421,0.3922224514691353,0.6238857054711784,0.8752765779244347,0.8702734849124426,0.7256200903096597,0.8969051251148081,0.7936449816840666,0.0361501793948578,0.6433616048718271,0.6821759683051918,0.8353955801873003,0.9849622246780062,0.2206622674428652,0.3795954338052263,0.2411399335628022,0.6952043584299785,0.0523864389613196,0.8395487941485502,0.6037304809864505,0.353195130742676,0.1775608284243551,0.5262403530673431,0.9295936942756424,0.3681199259492037,0.7071880134539615,0.7162770064877211,0.8587506102358534,0.2247560964340918,0.1622158985444413,0.10957851451667,0.3481499926600868,0.9819068197478176,0.4064665536611559,0.5966170544585976,0.2057196873912385,0.7983131309308814,0.5264001798350091,0.0529658622905292,0.8510286843653275,0.7832385583944296,0.3992201698285451,0.6139881700064961,0.8525865457572062,0.5751722417733143,0.787052146698763,0.7545614901405402,0.8698248880596825,0.4025071188307799,0.616430941171407,0.3729840889445976,0.2703999321274243,0.5553610260224177,0.1783766758000374,0.5639543843031123,0.1646061636311924,0.7135118220483695,0.9407077818884584,0.9275053437229656,0.1847017896097598,11444.386956352357
168,370538,0.5085786560587183,0.0967724216270582,0.6206170767098409,0.7318864557547137,0.2122151755685167,0.912282116715212,0.7242808203306389,0.8738244752882247,0.1378415759415618,0.3925462847832427,0.3290965995349305,0.2723008976304406,0.5431841070204777,0.2712191286344048,0.4650572984738874,0.423740333357363,0.8496983376244793,0.2833247569950592,0.777199482852305,0.5066784914884259,0.6676826979298847,0.4422487333269743,0.5939792481496485,0.971674696697948,0.8374648890129378,0.660013100150869,0.702589600588606,0.8366763380663597,0.951362288415433,0.377738295210098,0.3675662188193345,0.2364440555183974,0.0294525326299312,0.7962240684341602,0.4732554091090137,0.4520765380022717,0.0670463257770747,0.7577487088523284,0.221306234436229,0.3627975733043286,0.0662803175117214,0.1718507104729678,0.2549757553621133,0.3552113360580252,0.5918403051674243,0.2128737727510258,0.9730159264977206,0.168885324172703,0.6533767385407091,0.4226593156348926,0.6837349391738574,0.9613885653206584,0.5482785512606786,0.4103725245050288,0.5921116518315519,0.7360075315886232,0.314359076529666,0.0200886943014434,0.472092387933205,0.7234608212747168,0.6646283744754182,12739.420808778765
169,370539,0.2347130866704842,0.6299549014661685,0.1621309802204218,0.1562552118946314,0.1485706003553636,0.0438639839233104,0.2300381428466767,0.7563802345014521,0.1439876251997343,0.9504416171386816,0.6578460863091876,0.3787763325935053,0.6084361650408742,0.3393956632941812,0.1078063202550704,0.2911596428707512,0.0328586335251261,0.9167861254903276,0.5197183680140691,0.8950416221288373,0.947486905321539,0.8626393416325034,0.158908921996224,0.066732078205559,0.5489571795528564,0.6356575737027389,0.2568061236282186,0.7280157202667863,0.9175970106254184,0.6711914899181464,0.1223107854213524,0.6293363016744908,0.9668400766011828,0.6128156944527603,0.0495718667418343,0.7358191493159019,0.1454502027159757,0.4670914974434819,0.9555619587763652,0.4081495012677371,0.3006642108602667,0.0893163311398598,0.2517965392125628,0.7557470215443384,0.3945259021588431,0.0898112852674503,0.2211732422604787,0.297545826974374,0.6519360052973147,0.645401684458019,0.4040031160789081,0.965373766272372,0.6015741194475117,0.7099239195424712,0.0200304464425006,0.1976222628018279,0.1685542915379277,0.1553261586614612,0.3894235535675532,0.956219534250788,0.3354956770874626,12499.326761414877
