Country,Strategy_id,Strategy,Sector,Direct_Jobs,Indirect_Jobs,Total_Jobs
UGA,3012,FGTV: Minimize leaks with renewable energy production,Recycling,0.00,0.00,0.00
UGA,3012,FGTV: Minimize leaks with renewable energy production,Retail Trade,0.00,0.22,0.22
UGA,3012,FGTV: Minimize leaks with renewable energy production,Textiles and Wearing Apparel,0.00,0.00,0.00
UGA,3012,FGTV: Minimize leaks with renewable energy production,Transport,0.03,0.07,0.10
UGA,3012,FGTV: Minimize leaks with renewable energy production,Transport Equipment,0.00,0.01,0.01
UGA,3012,FGTV: Minimize leaks with renewable energy production,Wholesale Trade,0.00,0.37,0.37
UGA,3012,FGTV: Minimize leaks with renewable energy production,Wood and Paper,0.00,0.04,0.04
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Agriculture,11.33,4.62,15.96
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Construction,426.63,113.42,540.05
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Education, Health and Other Services",33.14,53.57,86.72
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Electrical and Machinery,611.73,35.90,647.63
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Electricity, Gas and Water",58.35,19.00,77.34
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Financial Intermediation and Business Activities,61.07,443.17,504.24
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Fishing,0.00,1.29,1.29
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Food & Beverages,9.78,3.03,12.81
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Hotels and Restaurants,0.00,48.73,48.73
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Maintenance and Repair,0.00,7.60,7.60
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Metal Products,15.70,31.09,46.79
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Mining and Quarrying,41.81,6.71,48.52
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Other Manufacturing,13.82,11.37,25.19
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Others,0.00,5.60,5.60
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Petroleum, Chemical and Non-Metallic Mineral Products",140.75,37.06,177.81
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Post and Telecommunications,39.35,66.14,105.49
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Private Households,0.00,0.04,0.04
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Public Administration,25.27,3.82,29.09
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Re-export & Re-import,0.00,0.00,0.00
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Recycling,0.00,0.41,0.41
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Retail Trade,0.00,87.86,87.86
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Textiles and Wearing Apparel,10.06,0.77,10.82
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Transport,20.34,93.44,113.78
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Transport Equipment,11.93,17.66,29.58
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Wholesale Trade,0.00,283.86,283.86
BGR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Wood and Paper,17.75,40.64,58.40
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Agriculture,86.73,9.08,95.81
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Construction,406.29,8.41,414.70
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Education, Health and Other Services",59.50,15.06,74.56
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Electrical and Machinery,516.89,13.32,530.21
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Electricity, Gas and Water",0.00,25.31,25.31
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Financial Intermediation and Business Activities,0.00,263.46,263.46
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Fishing,0.00,1.05,1.05
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Food & Beverages,9.12,0.64,9.76
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Hotels and Restaurants,0.00,9.89,9.89
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Maintenance and Repair,0.00,1.68,1.68
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Metal Products,17.65,29.39,47.04
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Mining and Quarrying,0.00,25.21,25.21
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Other Manufacturing,11.63,2.44,14.07
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Others,0.00,1.36,1.36
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Petroleum, Chemical and Non-Metallic Mineral Products",252.23,26.06,278.29
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Post and Telecommunications,62.67,24.30,86.97
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Private Households,0.00,0.00,0.00
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Public Administration,0.00,0.47,0.47
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Re-export & Re-import,0.00,0.00,0.00
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Recycling,0.00,0.04,0.04
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Retail Trade,0.00,59.91,59.91
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Textiles and Wearing Apparel,14.06,1.18,15.24
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Transport,395.25,78.21,473.46
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Transport Equipment,9.83,2.21,12.04
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Wholesale Trade,0.00,194.04,194.04
BLZ,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Wood and Paper,16.84,10.69,27.53
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Agriculture,0.00,42.47,42.47
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Construction,1795.47,225.51,2020.99
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Education, Health and Other Services",0.00,120.09,120.09
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Electrical and Machinery,3637.82,305.39,3943.21
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Electricity, Gas and Water",0.00,93.42,93.42
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Financial Intermediation and Business Activities,0.00,1382.85,1382.85
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Fishing,0.00,7.73,7.73
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Food & Beverages,31.57,10.15,41.72
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Hotels and Restaurants,0.00,55.54,55.54
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Maintenance and Repair,0.00,18.20,18.20
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Metal Products,115.70,544.60,660.30
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Mining and Quarrying,0.00,37.79,37.79
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Other Manufacturing,84.28,56.34,140.62
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Others,0.00,9.82,9.82
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Petroleum, Chemical and Non-Metallic Mineral Products",1987.32,254.94,2242.26
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Post and Telecommunications,233.23,284.35,517.58
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Private Households,0.00,0.02,0.02
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Public Administration,0.00,13.74,13.74
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Re-export & Re-import,0.00,0.00,0.00
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Recycling,0.00,2.41,2.41
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Retail Trade,0.00,120.15,120.15
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Textiles and Wearing Apparel,69.17,8.22,77.39
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Transport,1655.16,348.62,2003.78
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Transport Equipment,68.05,91.06,159.10
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Wholesale Trade,0.00,1046.24,1046.24
EGY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Wood and Paper,109.39,259.90,369.29
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Agriculture,0.00,39.58,39.58
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Construction,369.57,86.43,456.01
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Education, Health and Other Services",0.00,174.01,174.01
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Electrical and Machinery,708.56,95.54,804.11
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Electricity, Gas and Water",0.00,387.94,387.94
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Financial Intermediation and Business Activities,0.00,1005.62,1005.62
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Fishing,0.00,4.53,4.53
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Food & Beverages,10.70,16.71,27.40
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Hotels and Restaurants,0.00,68.34,68.34
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Maintenance and Repair,0.00,21.14,21.14
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Metal Products,18.30,106.89,125.19
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Mining and Quarrying,0.00,27.36,27.36
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Other Manufacturing,15.10,20.28,35.38
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Others,0.00,3.50,3.50
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Petroleum, Chemical and Non-Metallic Mineral Products",356.43,60.13,416.56
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Post and Telecommunications,0.00,192.53,192.53
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Private Households,0.00,0.05,0.05
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Public Administration,0.00,6.73,6.73
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Re-export & Re-import,0.00,0.00,0.00
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Recycling,0.00,0.75,0.75
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Retail Trade,0.00,218.61,218.61
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Textiles and Wearing Apparel,12.75,11.49,24.25
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Transport,487.60,189.04,676.63
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Transport Equipment,13.50,26.54,40.04
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Wholesale Trade,0.00,728.95,728.95
LBY,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Wood and Paper,17.83,79.07,96.90
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Agriculture,0.00,231.96,231.96
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Construction,4182.51,136.58,4319.09
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Education, Health and Other Services",0.00,66.38,66.38
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Electrical and Machinery,6005.10,194.78,6199.88
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Electricity, Gas and Water",0.00,263.76,263.76
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Financial Intermediation and Business Activities,0.00,1004.70,1004.70
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Fishing,0.00,12.54,12.54
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Food & Beverages,39.22,4.93,44.15
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Hotels and Restaurants,0.00,111.32,111.32
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Maintenance and Repair,0.00,28.10,28.10
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Metal Products,1118.36,1014.57,2132.93
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Mining and Quarrying,0.00,77.41,77.41
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Other Manufacturing,115.01,101.74,216.74
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Others,0.00,8.13,8.13
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Petroleum, Chemical and Non-Metallic Mineral Products",633.83,615.01,1248.84
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Post and Telecommunications,254.35,92.02,346.36
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Private Households,0.00,0.01,0.01
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Public Administration,0.00,3.69,3.69
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Re-export & Re-import,0.00,0.00,0.00
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Recycling,0.00,4.40,4.40
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Retail Trade,0.00,318.85,318.85
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Textiles and Wearing Apparel,63.87,4.72,68.59
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Transport,979.73,569.87,1549.60
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Transport Equipment,96.85,122.28,219.13
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Wholesale Trade,0.00,1501.12,1501.12
MAR,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Wood and Paper,138.75,392.35,531.10
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Agriculture,0.00,37.09,37.09
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Construction,1814.52,20.17,1834.69
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Education, Health and Other Services",0.00,98.88,98.88
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Electrical and Machinery,1504.84,7.57,1512.41
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Electricity, Gas and Water",115.51,156.05,271.55
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Financial Intermediation and Business Activities,0.00,537.75,537.75
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Fishing,0.00,0.45,0.45
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Food & Beverages,47.66,9.05,56.71
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Hotels and Restaurants,0.00,91.27,91.27
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Maintenance and Repair,0.00,41.27,41.27
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Metal Products,56.68,183.04,239.71
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Mining and Quarrying,43.85,403.14,446.99
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Other Manufacturing,67.07,8.64,75.70
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Others,0.00,0.00,0.00
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Petroleum, Chemical and Non-Metallic Mineral Products",1575.31,212.08,1787.39
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Post and Telecommunications,184.07,59.65,243.72
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Private Households,0.00,0.00,0.00
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Public Administration,0.00,20.05,20.05
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Re-export & Re-import,0.00,0.00,0.00
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Recycling,0.00,2.76,2.76
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Retail Trade,0.00,1344.37,1344.37
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Textiles and Wearing Apparel,78.27,19.53,97.81
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Transport,731.92,125.15,857.07
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Transport Equipment,48.29,9.40,57.69
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Wholesale Trade,0.00,604.44,604.44
MEX,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Wood and Paper,67.27,67.47,134.74
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Agriculture,0.00,0.10,0.10
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Construction,0.70,0.04,0.73
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Education, Health and Other Services",0.00,0.03,0.03
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Electrical and Machinery,0.51,0.05,0.56
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Electricity, Gas and Water",0.00,0.05,0.05
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Financial Intermediation and Business Activities,0.00,0.24,0.24
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Fishing,0.00,0.01,0.01
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Food & Beverages,0.00,0.00,0.01
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Hotels and Restaurants,0.00,0.04,0.04
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Maintenance and Repair,0.00,0.01,0.01
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Metal Products,0.01,0.09,0.10
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Mining and Quarrying,0.00,0.02,0.02
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Other Manufacturing,0.01,0.01,0.02
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Others,0.00,0.00,0.00
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,"Petroleum, Chemical and Non-Metallic Mineral Products",0.06,0.07,0.13
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Post and Telecommunications,0.46,0.05,0.50
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Private Households,0.00,0.00,0.00
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Public Administration,0.00,0.00,0.00
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Re-export & Re-import,0.00,0.00,0.00
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Recycling,0.00,0.00,0.00
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Retail Trade,0.00,0.20,0.20
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Textiles and Wearing Apparel,0.00,0.00,0.01
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Transport,0.00,0.07,0.07
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Transport Equipment,0.01,0.01,0.02
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Wholesale Trade,0.00,0.33,0.33
UGA,3015,INEN: Fuel switch low-temp thermal processes to industrial heat pumps,Wood and Paper,0.01,0.04,0.06
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Agriculture,45.33,4.55,49.89
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Construction,586.62,74.26,660.88
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,"Education, Health and Other Services",33.14,55.69,88.83
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Electrical and Machinery,734.08,35.69,769.77
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,"Electricity, Gas and Water",19.45,16.96,36.41
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Financial Intermediation and Business Activities,20.36,452.24,472.60
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Fishing,0.00,1.42,1.42
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Food & Beverages,9.78,4.50,14.28
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Hotels and Restaurants,0.00,48.64,48.64
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Maintenance and Repair,0.00,8.35,8.35
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Metal Products,47.10,34.69,81.79
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Mining and Quarrying,0.00,5.37,5.37
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Other Manufacturing,13.82,12.56,26.38
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Others,0.00,5.99,5.99
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,"Petroleum, Chemical and Non-Metallic Mineral Products",93.83,42.22,136.05
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Post and Telecommunications,98.37,69.06,167.43
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Private Households,0.00,0.02,0.02
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Public Administration,0.00,3.85,3.85
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Re-export & Re-import,0.00,0.00,0.00
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Recycling,0.00,0.50,0.50
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Retail Trade,0.00,98.51,98.51
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Textiles and Wearing Apparel,10.06,0.82,10.87
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Transport,81.36,86.01,167.37
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Transport Equipment,11.93,19.16,31.08
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Wholesale Trade,0.00,308.98,308.98
BGR,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Wood and Paper,17.75,44.12,61.87
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Agriculture,57.82,9.74,67.56
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Construction,525.78,10.33,536.11
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,"Education, Health and Other Services",59.50,17.02,76.52
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Electrical and Machinery,678.42,15.56,693.99
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,"Electricity, Gas and Water",36.07,22.96,59.02
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Financial Intermediation and Business Activities,22.93,287.93,310.87
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Fishing,0.00,1.05,1.05
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Food & Beverages,9.12,0.49,9.61
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Hotels and Restaurants,0.00,11.86,11.86
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Maintenance and Repair,0.00,1.89,1.89
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Metal Products,52.96,36.27,89.23
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Mining and Quarrying,0.00,29.90,29.90
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Other Manufacturing,11.63,2.98,14.62
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Others,0.00,1.56,1.56
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,"Petroleum, Chemical and Non-Metallic Mineral Products",100.89,31.90,132.79
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Post and Telecommunications,104.45,27.77,132.21
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Private Households,0.00,0.00,0.00
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Public Administration,0.00,0.47,0.47
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Re-export & Re-import,0.00,0.00,0.00
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Recycling,0.00,0.06,0.06
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Retail Trade,0.00,73.05,73.05
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Textiles and Wearing Apparel,14.06,1.26,15.32
BLZ,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Transport,158.10,89.50,247.60
