abbreviation_subsector,subsector,variable_field,variable,area,energy,length,mass,monetary,power,volume,emission_gas
trns,Transportation,ef_trns_mobile_combustion_public_kg_ch4_per_tj_hydrocarbon_gas_liquids,:math:\text{CH}_4 Hydrocarbon Gas Liquids Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_public_kg_ch4_per_tj_natural_gas,:math:\text{CH}_4 Natural Gas Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_public_kg_n2o_per_tj_biofuels,:math:\text{N}_2\text{O} Biofuels Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_public_kg_n2o_per_tj_diesel,:math:\text{N}_2\text{O} Diesel Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_public_kg_n2o_per_tj_gasoline,:math:\text{N}_2\text{O} Gasoline Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_public_kg_n2o_per_tj_hydrocarbon_gas_liquids,:math:\text{N}_2\text{O} Hydrocarbon Gas Liquids Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_public_kg_n2o_per_tj_natural_gas,:math:\text{N}_2\text{O} Natural Gas Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_rail_freight_kg_ch4_per_tj_diesel,:math:\text{CH}_4 Diesel Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_rail_freight_kg_ch4_per_tj_natural_gas,:math:\text{CH}_4 Natural Gas Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_rail_freight_kg_n2o_per_tj_diesel,:math:\text{N}_2\text{O} Diesel Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_rail_freight_kg_n2o_per_tj_natural_gas,:math:\text{N}_2\text{O} Natural Gas Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_rail_passenger_kg_ch4_per_tj_diesel,:math:\text{CH}_4 Diesel Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_rail_passenger_kg_ch4_per_tj_natural_gas,:math:\text{CH}_4 Natural Gas Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_rail_passenger_kg_n2o_per_tj_diesel,:math:\text{N}_2\text{O} Diesel Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_rail_passenger_kg_n2o_per_tj_natural_gas,:math:\text{N}_2\text{O} Natural Gas Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_road_heavy_freight_kg_ch4_per_tj_biofuels,:math:\text{CH}_4 Biofuels Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_road_heavy_freight_kg_ch4_per_tj_diesel,:math:\text{CH}_4 Diesel Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_road_heavy_freight_kg_ch4_per_tj_gasoline,:math:\text{CH}_4 Gasoline Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_road_heavy_freight_kg_ch4_per_tj_hydrocarbon_gas_liquids,:math:\text{CH}_4 Hydrocarbon Gas Liquids Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_road_heavy_freight_kg_ch4_per_tj_natural_gas,:math:\text{CH}_4 Natural Gas Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_road_heavy_freight_kg_n2o_per_tj_biofuels,:math:\text{N}_2\text{O} Biofuels Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_road_heavy_freight_kg_n2o_per_tj_diesel,:math:\text{N}_2\text{O} Diesel Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_road_heavy_freight_kg_n2o_per_tj_gasoline,:math:\text{N}_2\text{O} Gasoline Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_road_heavy_freight_kg_n2o_per_tj_hydrocarbon_gas_liquids,:math:\text{N}_2\text{O} Hydrocarbon Gas Liquids Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_road_heavy_freight_kg_n2o_per_tj_natural_gas,:math:\text{N}_2\text{O} Natural Gas Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_road_heavy_regional_kg_ch4_per_tj_biofuels,:math:\text{CH}_4 Biofuels Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_road_heavy_regional_kg_ch4_per_tj_diesel,:math:\text{CH}_4 Diesel Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_road_heavy_regional_kg_ch4_per_tj_gasoline,:math:\text{CH}_4 Gasoline Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_road_heavy_regional_kg_ch4_per_tj_hydrocarbon_gas_liquids,:math:\text{CH}_4 Hydrocarbon Gas Liquids Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_road_heavy_regional_kg_ch4_per_tj_natural_gas,:math:\text{CH}_4 Natural Gas Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_road_heavy_regional_kg_n2o_per_tj_biofuels,:math:\text{N}_2\text{O} Biofuels Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_road_heavy_regional_kg_n2o_per_tj_diesel,:math:\text{N}_2\text{O} Diesel Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_road_heavy_regional_kg_n2o_per_tj_gasoline,:math:\text{N}_2\text{O} Gasoline Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_road_heavy_regional_kg_n2o_per_tj_hydrocarbon_gas_liquids,:math:\text{N}_2\text{O} Hydrocarbon Gas Liquids Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_road_heavy_regional_kg_n2o_per_tj_natural_gas,:math:\text{N}_2\text{O} Natural Gas Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_road_light_kg_ch4_per_tj_biofuels,:math:\text{CH}_4 Biofuels Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_road_light_kg_ch4_per_tj_diesel,:math:\text{CH}_4 Diesel Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_road_light_kg_ch4_per_tj_gasoline,:math:\text{CH}_4 Gasoline Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_road_light_kg_ch4_per_tj_hydrocarbon_gas_liquids,:math:\text{CH}_4 Hydrocarbon Gas Liquids Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_road_light_kg_ch4_per_tj_natural_gas,:math:\text{CH}_4 Natural Gas Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_road_light_kg_n2o_per_tj_biofuels,:math:\text{N}_2\text{O} Biofuels Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_road_light_kg_n2o_per_tj_diesel,:math:\text{N}_2\text{O} Diesel Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_road_light_kg_n2o_per_tj_gasoline,:math:\text{N}_2\text{O} Gasoline Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_road_light_kg_n2o_per_tj_hydrocarbon_gas_liquids,:math:\text{N}_2\text{O} Hydrocarbon Gas Liquids Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_road_light_kg_n2o_per_tj_natural_gas,:math:\text{N}_2\text{O} Natural Gas Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_water_borne_kg_ch4_per_tj_diesel,:math:\text{CH}_4 Diesel Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_water_borne_kg_ch4_per_tj_natural_gas,:math:\text{CH}_4 Natural Gas Mobile Combustion Emission Factor,,tj,,kg,,,,ch4
trns,Transportation,ef_trns_mobile_combustion_water_borne_kg_n2o_per_tj_ammonia,:math:\text{N}_2\text{O} Ammonia Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_water_borne_kg_n2o_per_tj_diesel,:math:\text{N}_2\text{O} Diesel Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,ef_trns_mobile_combustion_water_borne_kg_n2o_per_tj_natural_gas,:math:\text{N}_2\text{O} Natural Gas Mobile Combustion Emission Factor,,tj,,kg,,,,n2o
trns,Transportation,elecfuelefficiency_trns_aviation_km_per_kwh,Electrical Vehicle Efficiency,,kwh,km,,,,,
trns,Transportation,elecfuelefficiency_trns_powered_bikes_km_per_kwh,Electrical Vehicle Efficiency,,kwh,km,,,,,
trns,Transportation,elecfuelefficiency_trns_public_km_per_kwh,Electrical Vehicle Efficiency,,kwh,km,,,,,
trns,Transportation,elecfuelefficiency_trns_rail_freight_km_per_kwh,Electrical Vehicle Efficiency,,kwh,km,,,,,
trns,Transportation,elecfuelefficiency_trns_rail_passenger_km_per_kwh,Electrical Vehicle Efficiency,,kwh,km,,,,,
trns,Transportation,elecfuelefficiency_trns_road_heavy_freight_km_per_kwh,Electrical Vehicle Efficiency,,kwh,km,,,,,
trns,Transportation,elecfuelefficiency_trns_road_heavy_regional_km_per_kwh,Electrical Vehicle Efficiency,,kwh,km,,,,,
trns,Transportation,elecfuelefficiency_trns_road_light_km_per_kwh,Electrical Vehicle Efficiency,,kwh,km,,,,,
trns,Transportation,elecfuelefficiency_trns_water_borne_km_per_kwh,Electrical Vehicle Efficiency,,kwh,km,,,,,
trns,Transportation,frac_trns_fuelmix_aviation_electricity,Transportation Mode Fuel Fraction Electricity,,,,,,,,
trns,Transportation,frac_trns_fuelmix_aviation_hydrogen,Transportation Mode Fuel Fraction Hydrogen,,,,,,,,
trns,Transportation,frac_trns_fuelmix_aviation_kerosene,Transportation Mode Fuel Fraction Kerosene,,,,,,,,
trns,Transportation,frac_trns_fuelmix_powered_bikes_electricity,Transportation Mode Fuel Fraction Electricity,,,,,,,,
trns,Transportation,frac_trns_fuelmix_powered_bikes_gasoline,Transportation Mode Fuel Fraction Gasoline,,,,,,,,
trns,Transportation,frac_trns_fuelmix_public_biofuels,Transportation Mode Fuel Fraction Biofuels,,,,,,,,
trns,Transportation,frac_trns_fuelmix_public_diesel,Transportation Mode Fuel Fraction Diesel,,,,,,,,
trns,Transportation,frac_trns_fuelmix_public_electricity,Transportation Mode Fuel Fraction Electricity,,,,,,,,
trns,Transportation,frac_trns_fuelmix_public_gasoline,Transportation Mode Fuel Fraction Gasoline,,,,,,,,
trns,Transportation,frac_trns_fuelmix_public_hydrocarbon_gas_liquids,Transportation Mode Fuel Fraction Hydrocarbon Gas Liquids,,,,,,,,
trns,Transportation,frac_trns_fuelmix_public_hydrogen,Transportation Mode Fuel Fraction Hydrogen,,,,,,,,
trns,Transportation,frac_trns_fuelmix_public_natural_gas,Transportation Mode Fuel Fraction Natural Gas,,,,,,,,
trns,Transportation,frac_trns_fuelmix_rail_freight_diesel,Transportation Mode Fuel Fraction Diesel,,,,,,,,
trns,Transportation,frac_trns_fuelmix_rail_freight_electricity,Transportation Mode Fuel Fraction Electricity,,,,,,,,
trns,Transportation,frac_trns_fuelmix_rail_freight_hydrogen,Transportation Mode Fuel Fraction Hydrogen,,,,,,,,
trns,Transportation,frac_trns_fuelmix_rail_freight_natural_gas,Transportation Mode Fuel Fraction Natural Gas,,,,,,,,
trns,Transportation,frac_trns_fuelmix_rail_passenger_diesel,Transportation Mode Fuel Fraction Diesel,,,,,,,,
trns,Transportation,frac_trns_fuelmix_rail_passenger_electricity,Transportation Mode Fuel Fraction Electricity,,,,,,,,
trns,Transportation,frac_trns_fuelmix_rail_passenger_hydrogen,Transportation Mode Fuel Fraction Hydrogen,,,,,,,,
trns,Transportation,frac_trns_fuelmix_rail_passenger_natural_gas,Transportation Mode Fuel Fraction Natural Gas,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_heavy_freight_biofuels,Transportation Mode Fuel Fraction Biofuels,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_heavy_freight_diesel,Transportation Mode Fuel Fraction Diesel,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_heavy_freight_electricity,Transportation Mode Fuel Fraction Electricity,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_heavy_freight_gasoline,Transportation Mode Fuel Fraction Gasoline,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_heavy_freight_hydrocarbon_gas_liquids,Transportation Mode Fuel Fraction Hydrocarbon Gas Liquids,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_heavy_freight_hydrogen,Transportation Mode Fuel Fraction Hydrogen,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_heavy_freight_natural_gas,Transportation Mode Fuel Fraction Natural Gas,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_heavy_regional_biofuels,Transportation Mode Fuel Fraction Biofuels,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_heavy_regional_diesel,Transportation Mode Fuel Fraction Diesel,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_heavy_regional_electricity,Transportation Mode Fuel Fraction Electricity,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_heavy_regional_gasoline,Transportation Mode Fuel Fraction Gasoline,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_heavy_regional_hydrocarbon_gas_liquids,Transportation Mode Fuel Fraction Hydrocarbon Gas Liquids,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_heavy_regional_hydrogen,Transportation Mode Fuel Fraction Hydrogen,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_heavy_regional_natural_gas,Transportation Mode Fuel Fraction Natural Gas,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_light_biofuels,Transportation Mode Fuel Fraction Biofuels,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_light_diesel,Transportation Mode Fuel Fraction Diesel,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_light_electricity,Transportation Mode Fuel Fraction Electricity,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_light_gasoline,Transportation Mode Fuel Fraction Gasoline,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_light_hydrocarbon_gas_liquids,Transportation Mode Fuel Fraction Hydrocarbon Gas Liquids,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_light_hydrogen,Transportation Mode Fuel Fraction Hydrogen,,,,,,,,
trns,Transportation,frac_trns_fuelmix_road_light_natural_gas,Transportation Mode Fuel Fraction Natural Gas,,,,,,,,
trns,Transportation,frac_trns_fuelmix_water_borne_ammonia,Transportation Mode Fuel Fraction Ammonia,,,,,,,,
trns,Transportation,frac_trns_fuelmix_water_borne_diesel,Transportation Mode Fuel Fraction Diesel,,,,,,,,
trns,Transportation,frac_trns_fuelmix_water_borne_electricity,Transportation Mode Fuel Fraction Electricity,,,,,,,,
trns,Transportation,frac_trns_fuelmix_water_borne_gasoline,Transportation Mode Fuel Fraction Gasoline,,,,,,,,
trns,Transportation,frac_trns_fuelmix_water_borne_hydrogen,Transportation Mode Fuel Fraction Hydrogen,,,,,,,,
trns,Transportation,frac_trns_fuelmix_water_borne_natural_gas,Transportation Mode Fuel Fraction Natural Gas,,,,,,,,
trns,Transportation,frac_trns_mtkm_dem_freight_aviation,Freight Transportation Mode Share,,,,,,,,
trns,Transportation,frac_trns_mtkm_dem_freight_rail_freight,Freight Transportation Mode Share,,,,,,,,
trns,Transportation,frac_trns_mtkm_dem_freight_road_heavy_freight,Freight Transportation Mode Share,,,,,,,,
trns,Transportation,frac_trns_mtkm_dem_freight_water_borne,Freight Transportation Mode Share,,,,,,,,
trns,Transportation,frac_trns_pkm_dem_private_and_public_human_powered,Private and Public Transportation Mode Share,,,,,,,,
trns,Transportation,frac_trns_pkm_dem_private_and_public_powered_bikes,Private and Public Transportation Mode Share,,,,,,,,
trns,Transportation,frac_trns_pkm_dem_private_and_public_public,Private and Public Transportation Mode Share,,,,,,,,
trns,Transportation,frac_trns_pkm_dem_private_and_public_road_light,Private and Public Transportation Mode Share,,,,,,,,
trns,Transportation,frac_trns_pkm_dem_private_and_public_water_borne,Private and Public Transportation Mode Share,,,,,,,,
trns,Transportation,frac_trns_pkm_dem_regional_aviation,Regional Transportation Mode Share,,,,,,,,
trns,Transportation,frac_trns_pkm_dem_regional_rail_passenger,Regional Transportation Mode Share,,,,,,,,
trns,Transportation,frac_trns_pkm_dem_regional_road_heavy_regional,Regional Transportation Mode Share,,,,,,,,
trns,Transportation,frac_trns_pkm_dem_regional_road_light,Regional Transportation Mode Share,,,,,,,,
trns,Transportation,frac_trns_pkm_dem_regional_water_borne,Regional Transportation Mode Share,,,,,,,,
trns,Transportation,fuelefficiency_trns_aviation_hydrogen_km_per_litre,Fuel Efficiency Hydrogen,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_aviation_kerosene_km_per_litre,Fuel Efficiency Kerosene,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_powered_bikes_gasoline_km_per_litre,Fuel Efficiency Gasoline,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_public_biofuels_km_per_litre,Fuel Efficiency Biofuels,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_public_diesel_km_per_litre,Fuel Efficiency Diesel,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_public_gasoline_km_per_litre,Fuel Efficiency Gasoline,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_public_hydrocarbon_gas_liquids_km_per_litre,Fuel Efficiency Hydrocarbon Gas Liquids,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_public_hydrogen_km_per_litre,Fuel Efficiency Hydrogen,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_public_natural_gas_km_per_litre,Fuel Efficiency Natural Gas,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_rail_freight_diesel_km_per_litre,Fuel Efficiency Diesel,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_rail_freight_hydrogen_km_per_litre,Fuel Efficiency Hydrogen,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_rail_freight_natural_gas_km_per_litre,Fuel Efficiency Natural Gas,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_rail_passenger_diesel_km_per_litre,Fuel Efficiency Diesel,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_rail_passenger_hydrogen_km_per_litre,Fuel Efficiency Hydrogen,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_rail_passenger_natural_gas_km_per_litre,Fuel Efficiency Natural Gas,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_road_heavy_freight_biofuels_km_per_litre,Fuel Efficiency Biofuels,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_road_heavy_freight_diesel_km_per_litre,Fuel Efficiency Diesel,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_road_heavy_freight_gasoline_km_per_litre,Fuel Efficiency Gasoline,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_road_heavy_freight_hydrocarbon_gas_liquids_km_per_litre,Fuel Efficiency Hydrocarbon Gas Liquids,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_road_heavy_freight_hydrogen_km_per_litre,Fuel Efficiency Hydrogen,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_road_heavy_freight_natural_gas_km_per_litre,Fuel Efficiency Natural Gas,,,km,,,,litre,
trns,Transportation,fuelefficiency_trns_road_heavy_regional_biofuels_km_per_litre,Fuel Efficiency Biofuels,,,km,,,,litre,
