Code,Country,Sector,Subsector,Gas,Units,Year,Value,Source
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2021,0.00270533,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2022,0.00270533,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2023,0.00270533,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2000,0.26244833,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2001,0.270904761,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2002,0.272508319,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2003,0.308987032,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2004,0.293071739,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2005,0.33773247,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2006,0.290042759,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2007,0.34245748,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2008,0.35339445,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2009,0.347433009,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2010,0.377368015,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2011,0.38198786,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2012,0.403155806,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2013,0.427327768,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2014,0.434341395,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2015,0.46263377,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2016,0.49662541,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2017,0.502876759,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2018,0.517462667,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2019,0.541671014,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2020,0.576622263,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2021,0.619849735,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2022,0.616733277,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2023,0.623501152,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2000,0.006525,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2001,0.0075,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2002,0.0075,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2003,0.0075,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2004,0.0075,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2005,0.0075,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2006,0.009327205,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2007,0.009213419,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2008,0.00961687,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2009,0.009790669,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2010,0.010022401,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2011,0.008921675,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2012,0.010891395,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2013,0.011123127,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2014,0.011833114,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2015,0.0075,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2016,0.0075,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2017,0.0075,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2018,0.0075,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2019,0.0075,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2020,0.0075,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2021,0.0075,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2022,0.0075,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2023,0.0075,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2000,0.0024,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2001,0.0024,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2002,0.0024,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2003,0.0024,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2004,0.0024,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2005,0.0024,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2006,0.0024,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2007,0.0024,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2008,0.0024,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2009,0.003296,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2010,0.003296,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2011,0.00288,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2012,0.00314,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2013,0.00314,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2014,0.00314,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2015,0.003296,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2016,0.003296,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2017,0.003296,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2018,0.003296,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2019,0.003296,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2020,0.000416,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2021,0.000416,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2022,0.000416,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2023,0.000416,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2000,0.059191556,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2001,0.065485322,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2002,0.070766796,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2003,0.078820303,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2004,0.085601212,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2005,0.085853296,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2006,0.075933897,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2007,0.123106147,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2008,0.108863105,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2009,0.122182666,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2010,0.1413829,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2011,0.137213395,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2012,0.157222179,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2013,0.170899467,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2014,0.182902694,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2015,0.169711839,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2016,0.174777889,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2017,0.180807939,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2018,0.187117224,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2019,0.190275325,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2020,0.17365503,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2021,0.186604184,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2022,0.188975634,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2023,0.191903653,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2000,0.00029449,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2001,8.90416E-05,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2002,9.87974E-05,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2003,9.38078E-05,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2004,0.000177963,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2005,1.25372E-05,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2006,7.70979E-05,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2007,0.000187558,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2008,0.000256513,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2009,0.000135737,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2010,0.000265059,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2011,0.001853417,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2012,0.002154492,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2013,0.002996951,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2014,0.00408896,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2015,0.003696415,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2016,0.006270244,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2017,0.006016627,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2018,0.006372718,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2019,0.006004842,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2020,0.006958736,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2021,0.007793965,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2022,0.007793965,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,2023,0.007793965,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2000,7.00746E-05,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2001,7.2452E-05,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2002,7.4968E-05,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2003,7.76113E-05,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2004,8.03619E-05,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2005,8.32055E-05,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2006,8.61403E-05,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2007,8.91713E-05,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2008,9.23003E-05,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2009,9.55301E-05,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2010,9.88625E-05,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2011,0.000102298,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2012,0.000105834,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2013,0.000109469,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2014,0.000113199,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2015,0.000117022,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2016,0.000120938,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2017,0.000124946,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2018,0.000129049,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2019,0.00013325,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2020,0.000137552,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2021,0.000141955,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2022,0.000146458,WB CSC
UGA,Uganda,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,2023,0.000151064,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2000,0.01388464,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2001,0.0158424,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2002,0.01750448,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2003,0.02007936,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2004,0.0221312,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2005,0.02179632,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2006,0.0186536,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2007,0.03231648,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2008,0,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2009,0.03182704,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2010,0.03797136,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2011,0.03663856,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2012,0.04268208,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2013,0.04692912,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2014,0.05051648,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2015,0.04506544,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2016,0.04662336,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2017,0.04835152,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2018,0.05024096,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2019,0.05024096,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2020,0.05024096,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2021,0.05024096,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2022,0.05096448,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2023,0.051698419,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2000,0.103595154,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2001,0.111282116,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2002,0.121433145,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2003,0.13149495,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2004,0.142265649,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2005,0.153526026,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2006,0.168835173,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2007,0.184361381,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2008,0.201015335,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2009,0.217494511,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2010,0.233914897,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2011,0.255095777,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2012,0.273313501,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2013,0.291490942,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2014,0.312216247,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2015,0.334491338,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2016,0.356972368,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2017,0.379275731,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2018,0.4054707,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2019,0.427838309,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2020,0.451439817,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2021,0.47482046,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2022,0.499412017,WB CSC
UGA,Uganda,Waste,WST - Solid Waste,CH4,MtCO2e,2023,0.523517686,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2000,1.554824666,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2001,1.604752371,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2002,1.659610983,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2003,1.716213854,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2004,1.775549107,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2005,1.835395098,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2006,1.895067838,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2007,1.958001147,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2008,2.023474171,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2009,2.092442445,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2010,2.160720719,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2011,2.231660966,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2012,2.303749259,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2013,2.381295454,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2014,2.455594487,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2015,2.535166897,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2016,2.612646173,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2017,2.691630416,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2018,2.773049224,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2019,2.855253665,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2020,2.935223741,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2021,3.019616292,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2022,3.10569965,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,CH4,MtCO2e,2023,3.193329966,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2000,0.199830466,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2001,0.206610493,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2002,0.22238818,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2003,0.232901351,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2004,0.244383228,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2005,0.24634683,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2006,0.252070437,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2007,0.260940035,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2008,0.277510652,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2009,0.2998285,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2010,0.315960114,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2011,0.328700159,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2012,0.335812664,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2013,0.343576953,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2014,0.34619076,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2015,0.341768575,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2016,0.337242837,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2017,0.339099907,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2018,0.332464555,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2019,0.350169623,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2020,0.365421246,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2021,0.377116975,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2022,0.385091803,WB CSC
UGA,Uganda,Waste,WST - Wastewater Treatment,N2O,MtCO2e,2023,0.393235273,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2000,13.09904617,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2001,13.09904617,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2002,13.09904617,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2003,13.09904617,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2004,13.09904617,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2005,13.09904617,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2006,13.09904617,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2007,13.09904617,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2008,13.09904617,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2009,13.09904617,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2010,13.09904617,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2011,13.09904617,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2012,13.09904617,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2013,13.09904617,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2014,13.09904617,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2015,13.09904617,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2016,13.09904626,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2017,13.09904636,WB CSC
