Sector,Subsector,Gas,Year,Source,Value
Waste,WST - Solid Waste,CO2,2015,National Communication -- Mapped to WB CSC Categories,0.006772
Waste,WST - Solid Waste,CO2,2016,National Communication -- Mapped to WB CSC Categories,0.0078315
Waste,WST - Solid Waste,CO2,2017,National Communication -- Mapped to WB CSC Categories,0.008891
Waste,WST - Solid Waste,N2O,1995,National Communication -- Mapped to WB CSC Categories,0.179088
Waste,WST - Solid Waste,N2O,1996,National Communication -- Mapped to WB CSC Categories,0.1854762
Waste,WST - Solid Waste,N2O,1997,National Communication -- Mapped to WB CSC Categories,0.1918644
Waste,WST - Solid Waste,N2O,1998,National Communication -- Mapped to WB CSC Categories,0.1982526
Waste,WST - Solid Waste,N2O,1999,National Communication -- Mapped to WB CSC Categories,0.2046408
Waste,WST - Solid Waste,N2O,2000,National Communication -- Mapped to WB CSC Categories,0.211029
Waste,WST - Solid Waste,N2O,2001,National Communication -- Mapped to WB CSC Categories,0.2182908
Waste,WST - Solid Waste,N2O,2002,National Communication -- Mapped to WB CSC Categories,0.2255526
Waste,WST - Solid Waste,N2O,2003,National Communication -- Mapped to WB CSC Categories,0.2328144
Waste,WST - Solid Waste,N2O,2004,National Communication -- Mapped to WB CSC Categories,0.2400762
Waste,WST - Solid Waste,N2O,2005,National Communication -- Mapped to WB CSC Categories,0.24733799999999997
Waste,WST - Solid Waste,N2O,2006,National Communication -- Mapped to WB CSC Categories,0.25514580000000003
Waste,WST - Solid Waste,N2O,2007,National Communication -- Mapped to WB CSC Categories,0.2629536
Waste,WST - Solid Waste,N2O,2008,National Communication -- Mapped to WB CSC Categories,0.27076140000000004
Waste,WST - Solid Waste,N2O,2009,National Communication -- Mapped to WB CSC Categories,0.2785692
Waste,WST - Solid Waste,N2O,2010,National Communication -- Mapped to WB CSC Categories,0.286377
Waste,WST - Solid Waste,N2O,2011,National Communication -- Mapped to WB CSC Categories,0.29478540000000003
Waste,WST - Solid Waste,N2O,2012,National Communication -- Mapped to WB CSC Categories,0.3031938
Waste,WST - Solid Waste,N2O,2013,National Communication -- Mapped to WB CSC Categories,0.3116022
Waste,WST - Solid Waste,N2O,2014,National Communication -- Mapped to WB CSC Categories,0.3200106
Waste,WST - Solid Waste,N2O,2015,National Communication -- Mapped to WB CSC Categories,0.32841899999999996
Waste,WST - Solid Waste,N2O,2016,National Communication -- Mapped to WB CSC Categories,0.339339
Waste,WST - Solid Waste,N2O,2017,National Communication -- Mapped to WB CSC Categories,0.350259
Waste,WST - Wastewater Treatment,CH4,1995,National Communication -- Mapped to WB CSC Categories,0.3812628
Waste,WST - Wastewater Treatment,CH4,1996,National Communication -- Mapped to WB CSC Categories,0.4033397
Waste,WST - Wastewater Treatment,CH4,1997,National Communication -- Mapped to WB CSC Categories,0.4254166
Waste,WST - Wastewater Treatment,CH4,1998,National Communication -- Mapped to WB CSC Categories,0.4474935
Waste,WST - Wastewater Treatment,CH4,1999,National Communication -- Mapped to WB CSC Categories,0.4695704
Waste,WST - Wastewater Treatment,CH4,2000,National Communication -- Mapped to WB CSC Categories,0.4916473
Waste,WST - Wastewater Treatment,CH4,2001,National Communication -- Mapped to WB CSC Categories,0.54731876
Waste,WST - Wastewater Treatment,CH4,2002,National Communication -- Mapped to WB CSC Categories,0.60299022
Waste,WST - Wastewater Treatment,CH4,2003,National Communication -- Mapped to WB CSC Categories,0.65866168
Waste,WST - Wastewater Treatment,CH4,2004,National Communication -- Mapped to WB CSC Categories,0.71433314
Waste,WST - Wastewater Treatment,CH4,2005,National Communication -- Mapped to WB CSC Categories,0.7700046
Waste,WST - Wastewater Treatment,CH4,2006,National Communication -- Mapped to WB CSC Categories,0.84035706
Waste,WST - Wastewater Treatment,CH4,2007,National Communication -- Mapped to WB CSC Categories,0.91070952
Waste,WST - Wastewater Treatment,CH4,2008,National Communication -- Mapped to WB CSC Categories,0.98106198
Waste,WST - Wastewater Treatment,CH4,2009,National Communication -- Mapped to WB CSC Categories,1.05141444
Waste,WST - Wastewater Treatment,CH4,2010,National Communication -- Mapped to WB CSC Categories,1.1217669
Waste,WST - Wastewater Treatment,CH4,2011,National Communication -- Mapped to WB CSC Categories,1.21837342
Waste,WST - Wastewater Treatment,CH4,2012,National Communication -- Mapped to WB CSC Categories,1.31497994
Waste,WST - Wastewater Treatment,CH4,2013,National Communication -- Mapped to WB CSC Categories,1.41158646
Waste,WST - Wastewater Treatment,CH4,2014,National Communication -- Mapped to WB CSC Categories,1.50819298
Waste,WST - Wastewater Treatment,CH4,2015,National Communication -- Mapped to WB CSC Categories,1.6047995
Waste,WST - Wastewater Treatment,CH4,2016,National Communication -- Mapped to WB CSC Categories,1.7341585
Waste,WST - Wastewater Treatment,CH4,2017,National Communication -- Mapped to WB CSC Categories,1.8635175
Waste,WST - Wastewater Treatment,N2O,1995,National Communication -- Mapped to WB CSC Categories,0.187824
Waste,WST - Wastewater Treatment,N2O,1996,National Communication -- Mapped to WB CSC Categories,0.194649
Waste,WST - Wastewater Treatment,N2O,1997,National Communication -- Mapped to WB CSC Categories,0.201474
Waste,WST - Wastewater Treatment,N2O,1998,National Communication -- Mapped to WB CSC Categories,0.208299
Waste,WST - Wastewater Treatment,N2O,1999,National Communication -- Mapped to WB CSC Categories,0.215124
Waste,WST - Wastewater Treatment,N2O,2000,National Communication -- Mapped to WB CSC Categories,0.221949
Waste,WST - Wastewater Treatment,N2O,2001,National Communication -- Mapped to WB CSC Categories,0.229866
Waste,WST - Wastewater Treatment,N2O,2002,National Communication -- Mapped to WB CSC Categories,0.237783
Waste,WST - Wastewater Treatment,N2O,2003,National Communication -- Mapped to WB CSC Categories,0.2457
Waste,WST - Wastewater Treatment,N2O,2004,National Communication -- Mapped to WB CSC Categories,0.253617
Waste,WST - Wastewater Treatment,N2O,2005,National Communication -- Mapped to WB CSC Categories,0.261534
Waste,WST - Wastewater Treatment,N2O,2006,National Communication -- Mapped to WB CSC Categories,0.2890524
Waste,WST - Wastewater Treatment,N2O,2007,National Communication -- Mapped to WB CSC Categories,0.3165708
Waste,WST - Wastewater Treatment,N2O,2008,National Communication -- Mapped to WB CSC Categories,0.3440892
Waste,WST - Wastewater Treatment,N2O,2009,National Communication -- Mapped to WB CSC Categories,0.3716076
Waste,WST - Wastewater Treatment,N2O,2010,National Communication -- Mapped to WB CSC Categories,0.399126
Waste,WST - Wastewater Treatment,N2O,2011,National Communication -- Mapped to WB CSC Categories,0.4084626
Waste,WST - Wastewater Treatment,N2O,2012,National Communication -- Mapped to WB CSC Categories,0.4177992
Waste,WST - Wastewater Treatment,N2O,2013,National Communication -- Mapped to WB CSC Categories,0.4271358
Waste,WST - Wastewater Treatment,N2O,2014,National Communication -- Mapped to WB CSC Categories,0.4364724
Waste,WST - Wastewater Treatment,N2O,2015,National Communication -- Mapped to WB CSC Categories,0.445809
Waste,WST - Wastewater Treatment,N2O,2016,National Communication -- Mapped to WB CSC Categories,0.459459
Waste,WST - Wastewater Treatment,N2O,2017,National Communication -- Mapped to WB CSC Categories,0.473109
