strategy_id,primary_id,Subsector_Category,CSC.Subsector,CSC.Sector,value,Year,Gas,design_id,future_id,strategy,Code,Contry,source
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,1.38398373699191,2023,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,1.42772796199981,2024,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,1.47562480238682,2025,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,1.53571682582619,2026,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,1.60792239172943,2027,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,1.69129128643682,2028,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,1.78754539686707,2029,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,1.89458584789727,2030,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,2.00916423018902,2031,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,2.12950430421836,2032,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,2.25290527140731,2033,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,2.37678770540544,2034,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,2.49892072252499,2035,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,2.61760113540181,2036,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,2.73175765621352,2037,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,2.84096469429166,2038,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,2.94537719161444,2039,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,3.04465866547142,2040,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,3.13906592759269,2041,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,3.22872328298489,2042,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,3.31402608044814,2043,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,3.38866203896826,2044,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,3.43714220357685,2045,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,3.47814174783381,2046,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,3.52615318076777,2047,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,3.57874179221915,2048,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,3.63372992433221,2049,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,3.68940918301835,2050,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,3.74447868698401,2051,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,3.79810367734514,2052,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,3.84979769925111,2053,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,3.89928815960942,2054,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,3.9464649069024,2055,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,3.99136487237979,2056,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,4.03510952642432,2057,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,4.07841736012018,2058,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,4.12179154245221,2059,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,4.16559439330509,2060,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,4.21019335351433,2061,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,4.25583069740277,2062,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,4.30249477518482,2063,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,4.35046880816146,2064,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,4.39994454209615,2065,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,4.45107491813341,2066,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,4.5039571225802,2067,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,4.56028844439169,2068,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,4.62126160075442,2069,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Other Not Estimated Soils:n2o,Other Not Estimated Soils,Non-LULUCF,4.68760258442482,2070,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,3.872161347,2019,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,3.86977932435222,2020,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,3.85046794865648,2021,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,3.97411041574178,2022,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,4.10778007708255,2023,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,4.25221580142277,2024,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,4.40601107819718,2025,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,4.57104867803267,2026,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,4.7123281780669,2027,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,4.84107905540261,2028,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,4.94242247925292,2029,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,4.99102132231062,2030,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,4.94799938251118,2031,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,4.80478138555381,2032,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,4.53926584319053,2033,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,4.14258392821412,2034,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,3.62934772616051,2035,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,3.04082389763206,2036,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,2.43541503477779,2037,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,1.86995471001027,2038,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,1.38338761312641,2039,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.990393492092186,2040,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.688985150782784,2041,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.465718609412438,2042,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.305519292306472,2043,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.192662531821299,2044,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.114121286110162,2045,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.116881377702288,2046,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.119641609174821,2047,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.122396257349967,2048,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.125132696036891,2049,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.127847438843628,2050,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.130542004674457,2051,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.133216435387795,2052,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.135869402262153,2053,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.138490462726169,2054,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.141071260833828,2055,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.143610301824228,2056,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.146163366986518,2057,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.148730320466633,2058,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.151305420369916,2059,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.153881688544277,2060,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.156470535006389,2061,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.159074612232352,2062,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.161679970813804,2063,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.16429055231899,2064,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.166903069615566,2065,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.169517828561381,2066,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.172137908271003,2067,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.174759344821396,2068,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.177380651587092,2069,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:ch4,Residential,Non-LULUCF,0.180009905486878,2070,ch4,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,0.134147,2019,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,0.248595085216422,2020,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,0.385438914473364,2021,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,0.397815752543863,2022,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,0.411196331177997,2023,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,0.425654612494244,2024,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,0.441049802201442,2025,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,0.457570369097753,2026,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,0.567451379935896,2027,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,0.732824639650564,2028,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,0.981328335505591,2029,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,1.34981991960773,2030,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,1.88044613092605,2031,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,2.62884959308186,2032,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,3.64041424810761,2033,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,4.93345410553382,2034,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,6.4783067554939,2035,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,8.19073809416759,2036,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,9.95145845472377,2037,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,11.6443817648566,2038,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,13.1899972452686,2039,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,14.5413839699647,2040,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,15.7009899979557,2041,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,16.6680442283373,2042,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,17.4972767046086,2043,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,18.2184672434734,2044,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,18.8555435755577,2045,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,19.3115761796561,2046,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,19.7676318953156,2047,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,20.2227651178036,2048,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,20.6748897008839,2049,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,21.1234296099018,2050,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,21.5686358038748,2051,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,22.0105151988063,2052,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,22.4488482583871,2053,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,22.8819096221166,2054,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,23.3083186894987,2055,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,23.7278284905747,2056,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,24.1496554175191,2057,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,24.5737770240178,2058,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,24.9992446128679,2059,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,25.4249052278132,2060,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,25.8526440742686,2061,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,26.2828994042065,2062,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,26.7133664444666,2063,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,27.1446964356224,2064,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,27.5763462654354,2065,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,28.0083664688775,2066,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,28.4412657887164,2067,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,28.8743892908365,2068,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,29.3074913494461,2069,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:co2,Residential,Non-LULUCF,29.7419064631241,2070,co2,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.525047366,2019,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.525021060147806,2020,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.522758745758518,2021,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.539545064169131,2022,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.557692724515935,2023,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.577302039307182,2024,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.598182053648872,2025,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.620588381877911,2026,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.639885860654861,2027,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.657551543182917,2028,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.671600900499913,2029,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.678642043626281,2030,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.673453048410118,2031,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.654938545908431,2032,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.620155929470262,2033,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.567924522480378,2034,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.500190205021984,2035,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.422447861859332,2036,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.342474027710411,2037,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.267836314695057,2038,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.203720404402129,2039,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.152060323333569,2040,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.112589505481047,2041,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.0834834293499753,2042,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.0627640291428032,2043,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.0483346538698068,2044,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.0384574351608383,2045,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.0393875512422476,2046,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.0403177144615907,2047,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.0412459961800805,2048,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.0421681415305315,2049,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0,0,Residential:n2o,Residential,Non-LULUCF,0.0430829756427905,2050,n2o,0,0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
