transformation_code,variable,variable_field
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{CH}_4 Emissions from Wastewater Treatment,emission_co2e_ch4_trww_treated_secondary_anaerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{CH}_4 Emissions from Wastewater Treatment,emission_co2e_ch4_trww_untreated_no_sewerage_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{CH}_4 Emissions from Wastewater Treatment,emission_co2e_ch4_trww_untreated_with_sewerage_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{CH}_4 Emissions from Anaerobic Biogas,emission_co2e_ch4_waso_biogas_sludge
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{CH}_4 Emissions from Composting,emission_co2e_ch4_waso_compost_sludge
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{CH}_4 Emissions from Incineration,emission_co2e_ch4_waso_incineration
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{CH}_4 Emissions from Open Dumping,emission_co2e_ch4_waso_open_dump_sludge
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{N}_2\text{O} Emissions from Wastewater Effluent,emission_co2e_n2o_trww_treated_advanced_aerobic_effluent
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{N}_2\text{O} Emissions from Wastewater Treatment,emission_co2e_n2o_trww_treated_advanced_aerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{N}_2\text{O} Emissions from Wastewater Effluent,emission_co2e_n2o_trww_treated_advanced_anaerobic_effluent
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{N}_2\text{O} Emissions from Wastewater Treatment,emission_co2e_n2o_trww_treated_advanced_anaerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{N}_2\text{O} Emissions from Wastewater Effluent,emission_co2e_n2o_trww_treated_secondary_aerobic_effluent
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{N}_2\text{O} Emissions from Wastewater Treatment,emission_co2e_n2o_trww_treated_secondary_aerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{N}_2\text{O} Emissions from Wastewater Effluent,emission_co2e_n2o_trww_treated_secondary_anaerobic_effluent
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{N}_2\text{O} Emissions from Wastewater Treatment,emission_co2e_n2o_trww_treated_secondary_anaerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{N}_2\text{O} Emissions from Wastewater Effluent,emission_co2e_n2o_trww_untreated_no_sewerage_effluent
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{N}_2\text{O} Emissions from Wastewater Treatment,emission_co2e_n2o_trww_untreated_no_sewerage_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{N}_2\text{O} Emissions from Wastewater Effluent,emission_co2e_n2o_trww_untreated_with_sewerage_effluent
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{N}_2\text{O} Emissions from Wastewater Treatment,emission_co2e_n2o_trww_untreated_with_sewerage_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{N}_2\text{O} Emissions from Composting,emission_co2e_n2o_waso_compost_sludge
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,:math:\text{N}_2\text{O} Emissions from Incineration,emission_co2e_n2o_waso_incineration
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,emission_co2e_subsector_total_trww,emission_co2e_subsector_total_trww
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Biogas Recovered from Anaerobic Facilities,gasrecovered_waso_biogas_anaerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Total BOD Removed in Treatment,qty_trww_bod_removed_treated_advanced_aerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Total BOD Removed in Treatment,qty_trww_bod_removed_treated_advanced_anaerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Total BOD Removed in Treatment,qty_trww_bod_removed_treated_secondary_aerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Total BOD Removed in Treatment,qty_trww_bod_removed_treated_secondary_anaerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Total BOD Removed in Treatment,qty_trww_bod_removed_untreated_no_sewerage_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Total BOD Removed in Treatment,qty_trww_bod_removed_untreated_with_sewerage_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Total Nitrogen in Effluent,qty_trww_n_in_effluent_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Total Nitrogen Removed in Treatment,qty_trww_n_removed_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Mass of Sludge Produced,qty_trww_sludge_produced_treated_advanced_aerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Mass of Sludge Produced,qty_trww_sludge_produced_treated_secondary_aerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Total BOD Organic Waste in Effluent,qty_trww_tow_in_effluent_bod_treated_advanced_aerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Total BOD Organic Waste in Effluent,qty_trww_tow_in_effluent_bod_treated_advanced_anaerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Total BOD Organic Waste in Effluent,qty_trww_tow_in_effluent_bod_treated_secondary_aerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Total BOD Organic Waste in Effluent,qty_trww_tow_in_effluent_bod_treated_secondary_anaerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Total BOD Organic Waste in Effluent,qty_trww_tow_in_effluent_bod_untreated_no_sewerage_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Total BOD Organic Waste in Effluent,qty_trww_tow_in_effluent_bod_untreated_with_sewerage_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Total Waste Anaerobic Biogas,qty_waso_biogas_sludge_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Total Waste Composted,qty_waso_compost_sludge_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Total Waste Incinerated,qty_waso_incinerated_sludge_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Total MSW Recovered for Energy,qty_waso_msw_recovered_for_energy_incineration_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Total Waste Open Dumped,qty_waso_open_dump_sludge_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Total Solid Waste Produced,qty_waso_total_sludge_produced_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Volume of Wastewater Treated,vol_trww_ww_treated_advanced_aerobic_m3
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Volume of Wastewater Treated,vol_trww_ww_treated_advanced_anaerobic_m3
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Volume of Wastewater Treated,vol_trww_ww_treated_secondary_aerobic_m3
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Volume of Wastewater Treated,vol_trww_ww_treated_secondary_anaerobic_m3
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Volume of Wastewater Treated,vol_trww_ww_untreated_no_sewerage_m3
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_CONDITIONAL,Volume of Wastewater Treated,vol_trww_ww_untreated_with_sewerage_m3
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{CH}_4 Emissions from Wastewater Treatment,emission_co2e_ch4_trww_treated_advanced_aerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{CH}_4 Emissions from Wastewater Treatment,emission_co2e_ch4_trww_treated_advanced_anaerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{CH}_4 Emissions from Wastewater Treatment,emission_co2e_ch4_trww_treated_secondary_aerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{CH}_4 Emissions from Wastewater Treatment,emission_co2e_ch4_trww_treated_secondary_anaerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{CH}_4 Emissions from Wastewater Treatment,emission_co2e_ch4_trww_untreated_no_sewerage_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{CH}_4 Emissions from Wastewater Treatment,emission_co2e_ch4_trww_untreated_with_sewerage_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{CH}_4 Emissions from Anaerobic Biogas,emission_co2e_ch4_waso_biogas_sludge
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{CH}_4 Emissions from Composting,emission_co2e_ch4_waso_compost_sludge
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{CH}_4 Emissions from Incineration,emission_co2e_ch4_waso_incineration
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{CH}_4 Emissions from Open Dumping,emission_co2e_ch4_waso_open_dump_sludge
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{N}_2\text{O} Emissions from Wastewater Effluent,emission_co2e_n2o_trww_treated_advanced_aerobic_effluent
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{N}_2\text{O} Emissions from Wastewater Treatment,emission_co2e_n2o_trww_treated_advanced_aerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{N}_2\text{O} Emissions from Wastewater Effluent,emission_co2e_n2o_trww_treated_advanced_anaerobic_effluent
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{N}_2\text{O} Emissions from Wastewater Treatment,emission_co2e_n2o_trww_treated_advanced_anaerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{N}_2\text{O} Emissions from Wastewater Effluent,emission_co2e_n2o_trww_treated_secondary_aerobic_effluent
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{N}_2\text{O} Emissions from Wastewater Treatment,emission_co2e_n2o_trww_treated_secondary_aerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{N}_2\text{O} Emissions from Wastewater Effluent,emission_co2e_n2o_trww_treated_secondary_anaerobic_effluent
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{N}_2\text{O} Emissions from Wastewater Treatment,emission_co2e_n2o_trww_treated_secondary_anaerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{N}_2\text{O} Emissions from Wastewater Effluent,emission_co2e_n2o_trww_untreated_no_sewerage_effluent
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{N}_2\text{O} Emissions from Wastewater Treatment,emission_co2e_n2o_trww_untreated_no_sewerage_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{N}_2\text{O} Emissions from Wastewater Effluent,emission_co2e_n2o_trww_untreated_with_sewerage_effluent
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{N}_2\text{O} Emissions from Wastewater Treatment,emission_co2e_n2o_trww_untreated_with_sewerage_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{N}_2\text{O} Emissions from Composting,emission_co2e_n2o_waso_compost_sludge
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,:math:\text{N}_2\text{O} Emissions from Incineration,emission_co2e_n2o_waso_incineration
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,emission_co2e_subsector_total_trww,emission_co2e_subsector_total_trww
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Biogas Recovered from Anaerobic Facilities,gasrecovered_waso_biogas_anaerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Total BOD Removed in Treatment,qty_trww_bod_removed_treated_advanced_aerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Total BOD Removed in Treatment,qty_trww_bod_removed_treated_advanced_anaerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Total BOD Removed in Treatment,qty_trww_bod_removed_treated_secondary_aerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Total BOD Removed in Treatment,qty_trww_bod_removed_treated_secondary_anaerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Total BOD Removed in Treatment,qty_trww_bod_removed_untreated_no_sewerage_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Total BOD Removed in Treatment,qty_trww_bod_removed_untreated_with_sewerage_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Total Nitrogen in Effluent,qty_trww_n_in_effluent_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Total Nitrogen Removed in Treatment,qty_trww_n_removed_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Mass of Sludge Produced,qty_trww_sludge_produced_treated_advanced_aerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Mass of Sludge Produced,qty_trww_sludge_produced_treated_secondary_aerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Total BOD Organic Waste in Effluent,qty_trww_tow_in_effluent_bod_treated_advanced_aerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Total BOD Organic Waste in Effluent,qty_trww_tow_in_effluent_bod_treated_advanced_anaerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Total BOD Organic Waste in Effluent,qty_trww_tow_in_effluent_bod_treated_secondary_aerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Total BOD Organic Waste in Effluent,qty_trww_tow_in_effluent_bod_treated_secondary_anaerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Total BOD Organic Waste in Effluent,qty_trww_tow_in_effluent_bod_untreated_no_sewerage_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Total BOD Organic Waste in Effluent,qty_trww_tow_in_effluent_bod_untreated_with_sewerage_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Total Waste Anaerobic Biogas,qty_waso_biogas_sludge_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Total Waste Composted,qty_waso_compost_sludge_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Total Waste Incinerated,qty_waso_incinerated_sludge_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Total MSW Recovered for Energy,qty_waso_msw_recovered_for_energy_incineration_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Total Waste Open Dumped,qty_waso_open_dump_sludge_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Total Solid Waste Produced,qty_waso_total_sludge_produced_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Volume of Wastewater Treated,vol_trww_ww_treated_advanced_aerobic_m3
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Volume of Wastewater Treated,vol_trww_ww_treated_advanced_anaerobic_m3
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Volume of Wastewater Treated,vol_trww_ww_treated_secondary_aerobic_m3
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Volume of Wastewater Treated,vol_trww_ww_treated_secondary_anaerobic_m3
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Volume of Wastewater Treated,vol_trww_ww_untreated_no_sewerage_m3
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_LEP,Volume of Wastewater Treated,vol_trww_ww_untreated_with_sewerage_m3
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{CH}_4 Emissions from Wastewater Treatment,emission_co2e_ch4_trww_treated_advanced_aerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{CH}_4 Emissions from Wastewater Treatment,emission_co2e_ch4_trww_treated_advanced_anaerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{CH}_4 Emissions from Wastewater Treatment,emission_co2e_ch4_trww_treated_secondary_aerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{CH}_4 Emissions from Wastewater Treatment,emission_co2e_ch4_trww_treated_secondary_anaerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{CH}_4 Emissions from Wastewater Treatment,emission_co2e_ch4_trww_untreated_no_sewerage_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{CH}_4 Emissions from Wastewater Treatment,emission_co2e_ch4_trww_untreated_with_sewerage_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{CH}_4 Emissions from Anaerobic Biogas,emission_co2e_ch4_waso_biogas_sludge
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{CH}_4 Emissions from Composting,emission_co2e_ch4_waso_compost_sludge
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{CH}_4 Emissions from Incineration,emission_co2e_ch4_waso_incineration
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{CH}_4 Emissions from Open Dumping,emission_co2e_ch4_waso_open_dump_sludge
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{N}_2\text{O} Emissions from Wastewater Effluent,emission_co2e_n2o_trww_treated_advanced_aerobic_effluent
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{N}_2\text{O} Emissions from Wastewater Treatment,emission_co2e_n2o_trww_treated_advanced_aerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{N}_2\text{O} Emissions from Wastewater Effluent,emission_co2e_n2o_trww_treated_advanced_anaerobic_effluent
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{N}_2\text{O} Emissions from Wastewater Treatment,emission_co2e_n2o_trww_treated_advanced_anaerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{N}_2\text{O} Emissions from Wastewater Effluent,emission_co2e_n2o_trww_treated_secondary_aerobic_effluent
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{N}_2\text{O} Emissions from Wastewater Treatment,emission_co2e_n2o_trww_treated_secondary_aerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{N}_2\text{O} Emissions from Wastewater Effluent,emission_co2e_n2o_trww_treated_secondary_anaerobic_effluent
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{N}_2\text{O} Emissions from Wastewater Treatment,emission_co2e_n2o_trww_treated_secondary_anaerobic_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{N}_2\text{O} Emissions from Wastewater Effluent,emission_co2e_n2o_trww_untreated_no_sewerage_effluent
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{N}_2\text{O} Emissions from Wastewater Treatment,emission_co2e_n2o_trww_untreated_no_sewerage_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{N}_2\text{O} Emissions from Wastewater Effluent,emission_co2e_n2o_trww_untreated_with_sewerage_effluent
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{N}_2\text{O} Emissions from Wastewater Treatment,emission_co2e_n2o_trww_untreated_with_sewerage_treatment
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{N}_2\text{O} Emissions from Composting,emission_co2e_n2o_waso_compost_sludge
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,:math:\text{N}_2\text{O} Emissions from Incineration,emission_co2e_n2o_waso_incineration
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,emission_co2e_subsector_total_trww,emission_co2e_subsector_total_trww
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Biogas Recovered from Anaerobic Facilities,gasrecovered_waso_biogas_anaerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Total BOD Removed in Treatment,qty_trww_bod_removed_treated_advanced_aerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Total BOD Removed in Treatment,qty_trww_bod_removed_treated_advanced_anaerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Total BOD Removed in Treatment,qty_trww_bod_removed_treated_secondary_aerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Total BOD Removed in Treatment,qty_trww_bod_removed_treated_secondary_anaerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Total BOD Removed in Treatment,qty_trww_bod_removed_untreated_no_sewerage_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Total BOD Removed in Treatment,qty_trww_bod_removed_untreated_with_sewerage_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Total Nitrogen in Effluent,qty_trww_n_in_effluent_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Total Nitrogen Removed in Treatment,qty_trww_n_removed_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Mass of Sludge Produced,qty_trww_sludge_produced_treated_advanced_aerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Mass of Sludge Produced,qty_trww_sludge_produced_treated_secondary_aerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Total BOD Organic Waste in Effluent,qty_trww_tow_in_effluent_bod_treated_advanced_aerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Total BOD Organic Waste in Effluent,qty_trww_tow_in_effluent_bod_treated_advanced_anaerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Total BOD Organic Waste in Effluent,qty_trww_tow_in_effluent_bod_treated_secondary_aerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Total BOD Organic Waste in Effluent,qty_trww_tow_in_effluent_bod_treated_secondary_anaerobic_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Total BOD Organic Waste in Effluent,qty_trww_tow_in_effluent_bod_untreated_no_sewerage_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Total BOD Organic Waste in Effluent,qty_trww_tow_in_effluent_bod_untreated_with_sewerage_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Total Waste Anaerobic Biogas,qty_waso_biogas_sludge_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Total Waste Composted,qty_waso_compost_sludge_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Total Waste Incinerated,qty_waso_incinerated_sludge_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Total MSW Recovered for Energy,qty_waso_msw_recovered_for_energy_incineration_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Total Waste Open Dumped,qty_waso_open_dump_sludge_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Total Solid Waste Produced,qty_waso_total_sludge_produced_tonne
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Volume of Wastewater Treated,vol_trww_ww_treated_advanced_aerobic_m3
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Volume of Wastewater Treated,vol_trww_ww_treated_advanced_anaerobic_m3
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Volume of Wastewater Treated,vol_trww_ww_treated_secondary_aerobic_m3
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Volume of Wastewater Treated,vol_trww_ww_treated_secondary_anaerobic_m3
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Volume of Wastewater Treated,vol_trww_ww_untreated_no_sewerage_m3
TX:WALI:INC_TREATMENT_URBAN_STRATEGY_NDC,Volume of Wastewater Treated,vol_trww_ww_untreated_with_sewerage_m3
TX:WASO:DEC_CONSUMER_FOOD_WASTE,:math:\text{CH}_4 Emissions from Anaerobic Biogas,emission_co2e_ch4_waso_biogas_food
TX:WASO:DEC_CONSUMER_FOOD_WASTE,:math:\text{CH}_4 Emissions from Composting,emission_co2e_ch4_waso_compost_food
TX:WASO:DEC_CONSUMER_FOOD_WASTE,:math:\text{CH}_4 Emissions from Incineration,emission_co2e_ch4_waso_incineration
TX:WASO:DEC_CONSUMER_FOOD_WASTE,:math:\text{CH}_4 Emissions from Open Dumping,emission_co2e_ch4_waso_open_dump_food
TX:WASO:DEC_CONSUMER_FOOD_WASTE,:math:\text{N}_2\text{O} Emissions from Composting,emission_co2e_n2o_waso_compost_food
TX:WASO:DEC_CONSUMER_FOOD_WASTE,:math:\text{N}_2\text{O} Emissions from Incineration,emission_co2e_n2o_waso_incineration
TX:WASO:DEC_CONSUMER_FOOD_WASTE,emission_co2e_subsector_total_waso,emission_co2e_subsector_total_waso
TX:WASO:DEC_CONSUMER_FOOD_WASTE,Biogas Recovered from Anaerobic Facilities,gasrecovered_waso_biogas_anaerobic_tonne
TX:WASO:DEC_CONSUMER_FOOD_WASTE,Total Waste Anaerobic Biogas,qty_waso_biogas_food_tonne
TX:WASO:DEC_CONSUMER_FOOD_WASTE,Total Waste Composted,qty_waso_compost_food_tonne
TX:WASO:DEC_CONSUMER_FOOD_WASTE,Total Waste Incinerated,qty_waso_incinerated_food_tonne
TX:WASO:DEC_CONSUMER_FOOD_WASTE,Total MSW Recovered for Energy,qty_waso_msw_recovered_for_energy_incineration_tonne
TX:WASO:DEC_CONSUMER_FOOD_WASTE,Total Waste Open Dumped,qty_waso_open_dump_food_tonne
TX:WASO:DEC_CONSUMER_FOOD_WASTE,Total Solid Waste Produced,qty_waso_total_food_produced_tonne
TX:WASO:DEC_CONSUMER_FOOD_WASTE_STRATEGY_CONDITIONAL,:math:\text{CH}_4 Emissions from Anaerobic Biogas,emission_co2e_ch4_waso_biogas_food
TX:WASO:DEC_CONSUMER_FOOD_WASTE_STRATEGY_CONDITIONAL,:math:\text{CH}_4 Emissions from Composting,emission_co2e_ch4_waso_compost_food
