Primary Id,Strategy,Strategy Id,Year,Subsector,Emission
0,BASE,0,2025,Land Use,11.61644501018461
0,BASE,0,2026,Land Use,11.634480730175628
0,BASE,0,2027,Land Use,11.650811492011016
0,BASE,0,2028,Land Use,11.665432480542156
0,BASE,0,2029,Land Use,11.678343563049944
0,BASE,0,2030,Land Use,11.689548872816168
69069,PFLO:NDC_2,6006,2015,Land Use,9.772252890200065
69069,PFLO:NDC_2,6006,2016,Land Use,11.165203680730055
69069,PFLO:NDC_2,6006,2017,Land Use,11.069234589935188
69069,PFLO:NDC_2,6006,2018,Land Use,10.905206206898814
69069,PFLO:NDC_2,6006,2019,Land Use,11.46856200475117
69069,PFLO:NDC_2,6006,2020,Land Use,11.501242966690969
69069,PFLO:NDC_2,6006,2021,Land Use,9.910465491559476
69069,PFLO:NDC_2,6006,2022,Land Use,3.766118543481456
69069,PFLO:NDC_2,6006,2023,Land Use,3.7045656239762033
69069,PFLO:NDC_2,6006,2024,Land Use,3.639284725262237
69069,PFLO:NDC_2,6006,2025,Land Use,3.569227470234609
69069,PFLO:NDC_2,6006,2026,Land Use,3.4935813648091476
69069,PFLO:NDC_2,6006,2027,Land Use,3.4116921869578825
69069,PFLO:NDC_2,6006,2028,Land Use,3.323011166453025
69069,PFLO:NDC_2,6006,2029,Land Use,3.2270591851391943
69069,PFLO:NDC_2,6006,2030,Land Use,3.330458114813734
0,BASE,0,2015,Livestock Manure Management,5.55789440707551
0,BASE,0,2016,Livestock Manure Management,4.77999637382036
0,BASE,0,2017,Livestock Manure Management,4.634343577804532
0,BASE,0,2018,Livestock Manure Management,4.431750960515104
0,BASE,0,2019,Livestock Manure Management,4.36238897647237
0,BASE,0,2020,Livestock Manure Management,4.314548329987584
0,BASE,0,2021,Livestock Manure Management,4.282915184409221
0,BASE,0,2022,Livestock Manure Management,4.266974195899714
0,BASE,0,2023,Livestock Manure Management,4.266408310784478
0,BASE,0,2024,Livestock Manure Management,4.275071323667017
0,BASE,0,2025,Livestock Manure Management,4.291460758786452
0,BASE,0,2026,Livestock Manure Management,4.360793687450277
0,BASE,0,2027,Livestock Manure Management,4.434416959101692
0,BASE,0,2028,Livestock Manure Management,4.511738266314918
0,BASE,0,2029,Livestock Manure Management,4.592250721190103
0,BASE,0,2030,Livestock Manure Management,4.6759564815602666
69069,PFLO:NDC_2,6006,2015,Livestock Manure Management,5.55789440707551
69069,PFLO:NDC_2,6006,2016,Livestock Manure Management,4.77999637382036
69069,PFLO:NDC_2,6006,2017,Livestock Manure Management,4.634343577804532
69069,PFLO:NDC_2,6006,2018,Livestock Manure Management,4.431750960515104
69069,PFLO:NDC_2,6006,2019,Livestock Manure Management,4.36238897647237
69069,PFLO:NDC_2,6006,2020,Livestock Manure Management,4.314548329987584
69069,PFLO:NDC_2,6006,2021,Livestock Manure Management,4.331480662345153
69069,PFLO:NDC_2,6006,2022,Livestock Manure Management,4.358495488192189
69069,PFLO:NDC_2,6006,2023,Livestock Manure Management,4.383910553698064
69069,PFLO:NDC_2,6006,2024,Livestock Manure Management,4.419366124316449
69069,PFLO:NDC_2,6006,2025,Livestock Manure Management,4.463267100362708
69069,PFLO:NDC_2,6006,2026,Livestock Manure Management,4.554260716725529
69069,PFLO:NDC_2,6006,2027,Livestock Manure Management,4.6482695217285706
69069,PFLO:NDC_2,6006,2028,Livestock Manure Management,4.7447430381439455
69069,PFLO:NDC_2,6006,2029,Livestock Manure Management,4.843183549167995
69069,PFLO:NDC_2,6006,2030,Livestock Manure Management,4.874821951493363
0,BASE,0,2015,Livestock,31.80613332015
0,BASE,0,2016,Livestock,25.48742513872501
0,BASE,0,2017,Livestock,24.095694335175004
0,BASE,0,2018,Livestock,22.127845285575
0,BASE,0,2019,Livestock,21.168547107300004
0,BASE,0,2020,Livestock,20.529810896399997
0,BASE,0,2021,Livestock,19.993465104750005
0,BASE,0,2022,Livestock,19.540795953825004
0,BASE,0,2023,Livestock,19.15715961247501
0,BASE,0,2024,Livestock,18.828815581800004
0,BASE,0,2025,Livestock,18.545885308800003
0,BASE,0,2026,Livestock,18.66603963015
0,BASE,0,2027,Livestock,18.813192376949996
0,BASE,0,2028,Livestock,18.9832132053
0,BASE,0,2029,Livestock,19.172586429225003
0,BASE,0,2030,Livestock,19.3784467257
69069,PFLO:NDC_2,6006,2015,Livestock,31.80613332015
69069,PFLO:NDC_2,6006,2016,Livestock,25.48742513872501
69069,PFLO:NDC_2,6006,2017,Livestock,24.095694335175004
69069,PFLO:NDC_2,6006,2018,Livestock,22.127845285575
69069,PFLO:NDC_2,6006,2019,Livestock,21.168547107300004
69069,PFLO:NDC_2,6006,2020,Livestock,20.529810896399997
69069,PFLO:NDC_2,6006,2021,Livestock,20.200374204264723
69069,PFLO:NDC_2,6006,2022,Livestock,19.913601494529004
69069,PFLO:NDC_2,6006,2023,Livestock,19.56875497966764
69069,PFLO:NDC_2,6006,2024,Livestock,19.287154770812645
69069,PFLO:NDC_2,6006,2025,Livestock,19.057290230807997
69069,PFLO:NDC_2,6006,2026,Livestock,19.16882982465192
69069,PFLO:NDC_2,6006,2027,Livestock,19.29201993480168
69069,PFLO:NDC_2,6006,2028,Livestock,19.422823972740485
69069,PFLO:NDC_2,6006,2029,Livestock,19.557663946749003
69069,PFLO:NDC_2,6006,2030,Livestock,19.20184662838321
0,BASE,0,2015,Soil Management,5.959850596506735
0,BASE,0,2016,Soil Management,5.617426591347308
0,BASE,0,2017,Soil Management,5.740202519416111
0,BASE,0,2018,Soil Management,5.858384837569174
0,BASE,0,2019,Soil Management,6.042590272574956
0,BASE,0,2020,Soil Management,6.235160068868526
0,BASE,0,2021,Soil Management,6.419425143875386
0,BASE,0,2022,Soil Management,6.587404821838419
0,BASE,0,2023,Soil Management,6.731062876819547
0,BASE,0,2024,Soil Management,6.843152435590659
0,BASE,0,2025,Soil Management,6.921676606020143
0,BASE,0,2026,Soil Management,7.002628489045309
0,BASE,0,2027,Soil Management,7.058456676729855
0,BASE,0,2028,Soil Management,7.094553197826269
0,BASE,0,2029,Soil Management,7.113010928244546
0,BASE,0,2030,Soil Management,7.112791918745793
69069,PFLO:NDC_2,6006,2015,Soil Management,5.959850596511299
69069,PFLO:NDC_2,6006,2016,Soil Management,5.617426591310691
69069,PFLO:NDC_2,6006,2017,Soil Management,5.740202519324245
69069,PFLO:NDC_2,6006,2018,Soil Management,5.858384837330177
69069,PFLO:NDC_2,6006,2019,Soil Management,6.042590272429762
69069,PFLO:NDC_2,6006,2020,Soil Management,6.235160069057805
69069,PFLO:NDC_2,6006,2021,Soil Management,6.443318870008996
69069,PFLO:NDC_2,6006,2022,Soil Management,6.587898796424712
69069,PFLO:NDC_2,6006,2023,Soil Management,6.6934383406753
69069,PFLO:NDC_2,6006,2024,Soil Management,6.767849816060831
69069,PFLO:NDC_2,6006,2025,Soil Management,6.809157546566234
69069,PFLO:NDC_2,6006,2026,Soil Management,6.848786836456092
69069,PFLO:NDC_2,6006,2027,Soil Management,6.862548238990749
69069,PFLO:NDC_2,6006,2028,Soil Management,6.856047097153584
69069,PFLO:NDC_2,6006,2029,Soil Management,6.831626000227178
69069,PFLO:NDC_2,6006,2030,Soil Management,6.740007518663725
0,BASE,0,2015,Solid Waste,7.617926915236537
0,BASE,0,2016,Solid Waste,8.074041746305245
0,BASE,0,2017,Solid Waste,8.515288059595033
0,BASE,0,2018,Solid Waste,8.969663897286232
0,BASE,0,2019,Solid Waste,9.43070617375914
0,BASE,0,2020,Solid Waste,9.876289131143343
0,BASE,0,2021,Solid Waste,10.323400420448955
0,BASE,0,2022,Solid Waste,10.777418468109008
0,BASE,0,2023,Solid Waste,11.242833249437538
0,BASE,0,2024,Solid Waste,11.721206599837528
0,BASE,0,2025,Solid Waste,12.2105531995739
0,BASE,0,2026,Solid Waste,12.702417593531344
0,BASE,0,2027,Solid Waste,13.200612210206284
0,BASE,0,2028,Solid Waste,13.70854432831412
0,BASE,0,2029,Solid Waste,14.22931466640635
0,BASE,0,2030,Solid Waste,14.76602603938991
69069,PFLO:NDC_2,6006,2015,Solid Waste,7.617926915236537
69069,PFLO:NDC_2,6006,2016,Solid Waste,8.074041746305245
69069,PFLO:NDC_2,6006,2017,Solid Waste,8.515288059595033
69069,PFLO:NDC_2,6006,2018,Solid Waste,8.969663897286232
69069,PFLO:NDC_2,6006,2019,Solid Waste,9.43070617375914
69069,PFLO:NDC_2,6006,2020,Solid Waste,9.876289131143343
69069,PFLO:NDC_2,6006,2021,Solid Waste,10.362276258770436
69069,PFLO:NDC_2,6006,2022,Solid Waste,10.819285008207927
69069,PFLO:NDC_2,6006,2023,Solid Waste,11.254272819035812
69069,PFLO:NDC_2,6006,2024,Solid Waste,11.670216899601764
69069,PFLO:NDC_2,6006,2025,Solid Waste,12.066898392230913
69069,PFLO:NDC_2,6006,2026,Solid Waste,12.439071170606702
69069,PFLO:NDC_2,6006,2027,Solid Waste,12.79204985589291
69069,PFLO:NDC_2,6006,2028,Solid Waste,13.130413585102758
69069,PFLO:NDC_2,6006,2029,Solid Waste,13.458145092106186
69069,PFLO:NDC_2,6006,2030,Solid Waste,13.779096104933632
0,BASE,0,2015,Wastewater Treatment,6.418119456360016
0,BASE,0,2016,Wastewater Treatment,6.721605380263195
0,BASE,0,2017,Wastewater Treatment,7.012054037445953
0,BASE,0,2018,Wastewater Treatment,7.387999591148276
0,BASE,0,2019,Wastewater Treatment,7.787703385254906
0,BASE,0,2020,Wastewater Treatment,8.107670364302685
0,BASE,0,2021,Wastewater Treatment,8.448146751757696
0,BASE,0,2022,Wastewater Treatment,8.814857445225497
0,BASE,0,2023,Wastewater Treatment,9.215970520314068
0,BASE,0,2024,Wastewater Treatment,9.612522206462414
0,BASE,0,2025,Wastewater Treatment,10.000541580705796
0,BASE,0,2026,Wastewater Treatment,10.404750267298656
0,BASE,0,2027,Wastewater Treatment,10.82554269530425
0,BASE,0,2028,Wastewater Treatment,11.26344980829412
0,BASE,0,2029,Wastewater Treatment,11.719076169968114
0,BASE,0,2030,Wastewater Treatment,12.196824410421344
69069,PFLO:NDC_2,6006,2015,Wastewater Treatment,6.418119456360016
69069,PFLO:NDC_2,6006,2016,Wastewater Treatment,6.721605380263195
69069,PFLO:NDC_2,6006,2017,Wastewater Treatment,7.012054037445953
69069,PFLO:NDC_2,6006,2018,Wastewater Treatment,7.387999591148276
69069,PFLO:NDC_2,6006,2019,Wastewater Treatment,7.787703385254906
69069,PFLO:NDC_2,6006,2020,Wastewater Treatment,8.107670364302685
69069,PFLO:NDC_2,6006,2021,Wastewater Treatment,8.35360795149142
69069,PFLO:NDC_2,6006,2022,Wastewater Treatment,8.618032491730554
69069,PFLO:NDC_2,6006,2023,Wastewater Treatment,8.907908428229879
69069,PFLO:NDC_2,6006,2024,Wastewater Treatment,9.184660062667374
69069,PFLO:NDC_2,6006,2025,Wastewater Treatment,9.44449180745134
69069,PFLO:NDC_2,6006,2026,Wastewater Treatment,9.711221135605296
69069,PFLO:NDC_2,6006,2027,Wastewater Treatment,9.984685878228738
69069,PFLO:NDC_2,6006,2028,Wastewater Treatment,10.264927271523018
69069,PFLO:NDC_2,6006,2029,Wastewater Treatment,10.55204802210178
69069,PFLO:NDC_2,6006,2030,Wastewater Treatment,10.84954851490444
0,BASE,0,2015,Carbon Capture and Sequestration,0.0
0,BASE,0,2016,Carbon Capture and Sequestration,0.0
0,BASE,0,2017,Carbon Capture and Sequestration,0.0
0,BASE,0,2018,Carbon Capture and Sequestration,0.0
0,BASE,0,2019,Carbon Capture and Sequestration,0.0
0,BASE,0,2020,Carbon Capture and Sequestration,0.0
0,BASE,0,2021,Carbon Capture and Sequestration,0.0
0,BASE,0,2022,Carbon Capture and Sequestration,0.0
0,BASE,0,2023,Carbon Capture and Sequestration,0.0
0,BASE,0,2024,Carbon Capture and Sequestration,0.0
0,BASE,0,2025,Carbon Capture and Sequestration,0.0
0,BASE,0,2026,Carbon Capture and Sequestration,0.0
0,BASE,0,2027,Carbon Capture and Sequestration,0.0
0,BASE,0,2028,Carbon Capture and Sequestration,0.0
0,BASE,0,2029,Carbon Capture and Sequestration,0.0
0,BASE,0,2030,Carbon Capture and Sequestration,0.0
69069,PFLO:NDC_2,6006,2015,Carbon Capture and Sequestration,0.0
69069,PFLO:NDC_2,6006,2016,Carbon Capture and Sequestration,0.0
69069,PFLO:NDC_2,6006,2017,Carbon Capture and Sequestration,0.0
69069,PFLO:NDC_2,6006,2018,Carbon Capture and Sequestration,0.0
69069,PFLO:NDC_2,6006,2019,Carbon Capture and Sequestration,0.0
69069,PFLO:NDC_2,6006,2020,Carbon Capture and Sequestration,0.0
69069,PFLO:NDC_2,6006,2021,Carbon Capture and Sequestration,0.0
69069,PFLO:NDC_2,6006,2022,Carbon Capture and Sequestration,0.0
69069,PFLO:NDC_2,6006,2023,Carbon Capture and Sequestration,0.0
69069,PFLO:NDC_2,6006,2024,Carbon Capture and Sequestration,0.0
69069,PFLO:NDC_2,6006,2025,Carbon Capture and Sequestration,0.0
69069,PFLO:NDC_2,6006,2026,Carbon Capture and Sequestration,0.0
69069,PFLO:NDC_2,6006,2027,Carbon Capture and Sequestration,0.0
69069,PFLO:NDC_2,6006,2028,Carbon Capture and Sequestration,0.0
69069,PFLO:NDC_2,6006,2029,Carbon Capture and Sequestration,0.0
69069,PFLO:NDC_2,6006,2030,Carbon Capture and Sequestration,0.0
0,BASE,0,2015,Energy Technology,0.2175792543995567
0,BASE,0,2016,Energy Technology,0.2149573806135021
0,BASE,0,2017,Energy Technology,0.0738353489763426
0,BASE,0,2018,Energy Technology,0.2378798960654045
0,BASE,0,2019,Energy Technology,0.1135746172641603
0,BASE,0,2020,Energy Technology,0.1296258711198585
0,BASE,0,2021,Energy Technology,0.1584559015393964
0,BASE,0,2022,Energy Technology,0.2331636341573419
0,BASE,0,2023,Energy Technology,0.2895297789606696
0,BASE,0,2024,Energy Technology,0.325123342598239
0,BASE,0,2025,Energy Technology,0.4528679330250214
0,BASE,0,2026,Energy Technology,0.6146401754039499
0,BASE,0,2027,Energy Technology,1.1082426874105924
0,BASE,0,2028,Energy Technology,1.945552047696515
0,BASE,0,2029,Energy Technology,2.7296098335189107
0,BASE,0,2030,Energy Technology,3.486875045043296
69069,PFLO:NDC_2,6006,2015,Energy Technology,0.2175792543995569
69069,PFLO:NDC_2,6006,2016,Energy Technology,0.2149573806135021
69069,PFLO:NDC_2,6006,2017,Energy Technology,0.0738353489763308
69069,PFLO:NDC_2,6006,2018,Energy Technology,0.2378798960654098
69069,PFLO:NDC_2,6006,2019,Energy Technology,0.1135746172641613
69069,PFLO:NDC_2,6006,2020,Energy Technology,0.1296258711198587
69069,PFLO:NDC_2,6006,2021,Energy Technology,0.1683141227708023
69069,PFLO:NDC_2,6006,2022,Energy Technology,0.2537535098212225
69069,PFLO:NDC_2,6006,2023,Energy Technology,0.3171184685914956
69069,PFLO:NDC_2,6006,2024,Energy Technology,0.3522457679347224
69069,PFLO:NDC_2,6006,2025,Energy Technology,0.4858154490416114
69069,PFLO:NDC_2,6006,2026,Energy Technology,0.6477572234856998
69069,PFLO:NDC_2,6006,2027,Energy Technology,0.954915904163768
69069,PFLO:NDC_2,6006,2028,Energy Technology,2.9182038213123107
69069,PFLO:NDC_2,6006,2029,Energy Technology,3.8524646576964865
69069,PFLO:NDC_2,6006,2030,Energy Technology,4.759316155143279
0,BASE,0,2015,Fugitive Emissions,0.0590816345539098
0,BASE,0,2016,Fugitive Emissions,0.0579912968353604
0,BASE,0,2017,Fugitive Emissions,0.0432598011203033
0,BASE,0,2018,Fugitive Emissions,0.0631071208750416
0,BASE,0,2019,Fugitive Emissions,0.052706584259287
0,BASE,0,2020,Fugitive Emissions,0.0555921907834921
0,BASE,0,2021,Fugitive Emissions,0.064917442902594
0,BASE,0,2022,Fugitive Emissions,0.0655167930875043
0,BASE,0,2023,Fugitive Emissions,0.0578371324194192
0,BASE,0,2024,Fugitive Emissions,0.066589145309622
0,BASE,0,2025,Fugitive Emissions,0.0782769109231235
0,BASE,0,2026,Fugitive Emissions,0.0916461116138828
0,BASE,0,2027,Fugitive Emissions,0.2118788446364595
0,BASE,0,2028,Fugitive Emissions,0.2474357290073297
0,BASE,0,2029,Fugitive Emissions,0.2881106516757171
0,BASE,0,2030,Fugitive Emissions,0.3344929443583074
69069,PFLO:NDC_2,6006,2015,Fugitive Emissions,0.0590816345539114
69069,PFLO:NDC_2,6006,2016,Fugitive Emissions,0.0579912968353604
69069,PFLO:NDC_2,6006,2017,Fugitive Emissions,0.0432598011201808
69069,PFLO:NDC_2,6006,2018,Fugitive Emissions,0.063107120875091
69069,PFLO:NDC_2,6006,2019,Fugitive Emissions,0.0527065842592966
69069,PFLO:NDC_2,6006,2020,Fugitive Emissions,0.055592190783492
69069,PFLO:NDC_2,6006,2021,Fugitive Emissions,0.0600751310328409
69069,PFLO:NDC_2,6006,2022,Fugitive Emissions,0.0567536264570372
69069,PFLO:NDC_2,6006,2023,Fugitive Emissions,0.0467617243279353
69069,PFLO:NDC_2,6006,2024,Fugitive Emissions,0.0514740762495336
69069,PFLO:NDC_2,6006,2025,Fugitive Emissions,0.0577879527565196
69069,PFLO:NDC_2,6006,2026,Fugitive Emissions,0.064715162489506
69069,PFLO:NDC_2,6006,2027,Fugitive Emissions,0.1119694954535302
69069,PFLO:NDC_2,6006,2028,Fugitive Emissions,0.2874238088533177
69069,PFLO:NDC_2,6006,2029,Fugitive Emissions,0.3380910042732997
69069,PFLO:NDC_2,6006,2030,Fugitive Emissions,0.3960161187109519
0,BASE,0,2015,Industrial Energy,30.23083754425591
0,BASE,0,2016,Industrial Energy,34.001949186405014
0,BASE,0,2017,Industrial Energy,38.331042947729514
0,BASE,0,2018,Industrial Energy,43.34841040771017
0,BASE,0,2019,Industrial Energy,44.96050283161129
0,BASE,0,2020,Industrial Energy,47.38726535201073
0,BASE,0,2021,Industrial Energy,43.984585200239614
0,BASE,0,2022,Industrial Energy,41.7372825206994
0,BASE,0,2023,Industrial Energy,43.41068514947062
0,BASE,0,2024,Industrial Energy,45.754216761351536
0,BASE,0,2025,Industrial Energy,49.28896716332802
0,BASE,0,2026,Industrial Energy,53.266224795280394
0,BASE,0,2027,Industrial Energy,57.710232519379744
0,BASE,0,2028,Industrial Energy,62.653347482863666
0,BASE,0,2029,Industrial Energy,68.13233166450541
0,BASE,0,2030,Industrial Energy,74.19036127225374
69069,PFLO:NDC_2,6006,2015,Industrial Energy,30.23083754425591
69069,PFLO:NDC_2,6006,2016,Industrial Energy,34.001949186405014
69069,PFLO:NDC_2,6006,2017,Industrial Energy,38.331042947729514
69069,PFLO:NDC_2,6006,2018,Industrial Energy,43.34841040771017
69069,PFLO:NDC_2,6006,2019,Industrial Energy,44.96050283161129
69069,PFLO:NDC_2,6006,2020,Industrial Energy,47.38726535201073
69069,PFLO:NDC_2,6006,2021,Industrial Energy,42.1539519013243
69069,PFLO:NDC_2,6006,2022,Industrial Energy,38.38818060721586
69069,PFLO:NDC_2,6006,2023,Industrial Energy,38.4164915046041
69069,PFLO:NDC_2,6006,2024,Industrial Energy,38.93677571842186
69069,PFLO:NDC_2,6006,2025,Industrial Energy,40.31355266408704
69069,PFLO:NDC_2,6006,2026,Industrial Energy,41.868704181567566
69069,PFLO:NDC_2,6006,2027,Industrial Energy,43.58979042373456
69069,PFLO:NDC_2,6006,2028,Industrial Energy,45.46952677455503
69069,PFLO:NDC_2,6006,2029,Industrial Energy,47.50223935208516
69069,PFLO:NDC_2,6006,2030,Industrial Energy,49.6812523930215
0,BASE,0,2015,Stationary Combustion and Other Energy,30.325597859637465
0,BASE,0,2016,Stationary Combustion and Other Energy,31.554398921303363
0,BASE,0,2017,Stationary Combustion and Other Energy,32.61261118778501
0,BASE,0,2018,Stationary Combustion and Other Energy,34.18629309872514
0,BASE,0,2019,Stationary Combustion and Other Energy,35.862980623217
0,BASE,0,2020,Stationary Combustion and Other Energy,37.00123841167255
0,BASE,0,2021,Stationary Combustion and Other Energy,38.25970291510329
0,BASE,0,2022,Stationary Combustion and Other Energy,37.02703721552104
0,BASE,0,2023,Stationary Combustion and Other Energy,36.26809001646274
0,BASE,0,2024,Stationary Combustion and Other Energy,35.84773085829008
0,BASE,0,2025,Stationary Combustion and Other Energy,35.73366297904113
0,BASE,0,2026,Stationary Combustion and Other Energy,35.79672870780616
0,BASE,0,2027,Stationary Combustion and Other Energy,36.01647060267655
0,BASE,0,2028,Stationary Combustion and Other Energy,36.378121183201536
0,BASE,0,2029,Stationary Combustion and Other Energy,36.87105828136099
0,BASE,0,2030,Stationary Combustion and Other Energy,37.492838523029185
69069,PFLO:NDC_2,6006,2015,Stationary Combustion and Other Energy,30.325597859637465
69069,PFLO:NDC_2,6006,2016,Stationary Combustion and Other Energy,31.554398921303363
69069,PFLO:NDC_2,6006,2017,Stationary Combustion and Other Energy,32.61261118778501
69069,PFLO:NDC_2,6006,2018,Stationary Combustion and Other Energy,34.18629309872514
69069,PFLO:NDC_2,6006,2019,Stationary Combustion and Other Energy,35.862980623217
69069,PFLO:NDC_2,6006,2020,Stationary Combustion and Other Energy,37.00123841167255
69069,PFLO:NDC_2,6006,2021,Stationary Combustion and Other Energy,37.41951983908763
69069,PFLO:NDC_2,6006,2022,Stationary Combustion and Other Energy,35.403771903992606
69069,PFLO:NDC_2,6006,2023,Stationary Combustion and Other Energy,33.88745258778214
69069,PFLO:NDC_2,6006,2024,Stationary Combustion and Other Energy,32.716073090509845
69069,PFLO:NDC_2,6006,2025,Stationary Combustion and Other Energy,31.83869371432564
69069,PFLO:NDC_2,6006,2026,Stationary Combustion and Other Energy,31.123107807714984
69069,PFLO:NDC_2,6006,2027,Stationary Combustion and Other Energy,30.540526412245608
69069,PFLO:NDC_2,6006,2028,Stationary Combustion and Other Energy,30.068699845187066
69069,PFLO:NDC_2,6006,2029,Stationary Combustion and Other Energy,29.690050970483124
69069,PFLO:NDC_2,6006,2030,Stationary Combustion and Other Energy,29.39438540205489
0,BASE,0,2015,Transportation,8.960933626705135
0,BASE,0,2016,Transportation,9.409041709732264
0,BASE,0,2017,Transportation,9.70576063443456
0,BASE,0,2018,Transportation,10.35540096770321
0,BASE,0,2019,Transportation,11.066429329109711
0,BASE,0,2020,Transportation,11.37927502707596
0,BASE,0,2021,Transportation,11.73462438690684
0,BASE,0,2022,Transportation,12.28467116825628
0,BASE,0,2023,Transportation,13.044575731770683
0,BASE,0,2024,Transportation,14.050309658294829
0,BASE,0,2025,Transportation,15.349487043389544
0,BASE,0,2026,Transportation,16.76138831502185
0,BASE,0,2027,Transportation,18.30085875707137
0,BASE,0,2028,Transportation,19.979473214084056
0,BASE,0,2029,Transportation,21.80989609695322
0,BASE,0,2030,Transportation,23.8056103710176
69069,PFLO:NDC_2,6006,2015,Transportation,8.960933626705135
69069,PFLO:NDC_2,6006,2016,Transportation,9.409041709732264
69069,PFLO:NDC_2,6006,2017,Transportation,9.70576063443456
69069,PFLO:NDC_2,6006,2018,Transportation,10.35540096770321
69069,PFLO:NDC_2,6006,2019,Transportation,11.066429329109711
69069,PFLO:NDC_2,6006,2020,Transportation,11.37927502707596
69069,PFLO:NDC_2,6006,2021,Transportation,11.54789364731731
69069,PFLO:NDC_2,6006,2022,Transportation,11.897602444875934
69069,PFLO:NDC_2,6006,2023,Transportation,12.434511533473316
69069,PFLO:NDC_2,6006,2024,Transportation,13.18353305127334
69069,PFLO:NDC_2,6006,2025,Transportation,14.17875017687988
69069,PFLO:NDC_2,6006,2026,Transportation,15.244257361773167
